model,country,iteration,question_id,correct,model_response,ground_truth
qwen3.5-35b,South_Korea,1,New-en-19,1,seoul olympic stadium,sangam stadium; seoul world cup stadium; jamsil olympic stadium; seoul olympic stadium; jamsil baseball stadium
qwen3.5-35b,South_Korea,1,New-en-41,1,lee kun-hee,lee jae-yong; chung ju-yung; jung joo-young; lee kun-hee
qwen3.5-35b,South_Korea,1,New-en-47,1,kimchi fermentation jars,hang-ari; traditional korean jar; jangttokttae; jangdokdae; traditional earthen jars; flower bed; parking lot; tree
qwen3.5-35b,South_Korea,1,New-en-56,1,english,english
qwen3.5-35b,South_Korea,1,New-en-68,0,"detention, suspension, expulsion, and mandatory counseling.",school suspension; school transfer; forceful transfer of schools; forced transfer; parent-teacher conference; parent-teacher meeting; expulsion
qwen3.5-35b,South_Korea,1,New-en-69,0,"kim sowol, yi sang, park kyong-ni, and park wan-suh",yun dong-ju; yoon dong-ju; lee yuk-sa; yi yuksa; yi won-rok; gim you-jeong; kim yujeong; kim you-jeong; gim yujeong; kim yu-jŏng; bak kyoungli; pak kyongni; pak kyong-ni; kim so-wol; kim sowol
qwen3.5-35b,South_Korea,1,New-gr-06,1,tteokbokki,spicy hot pot; malatang; stir-fried rice cakes; tteokbokki; topokki; rice cakes in hot sauce; tanghulu; fried chicken; chicken
qwen3.5-35b,South_Korea,1,New-gr-08,1,soju,soju; beer; makgeolli; raw rice wine; makkoli
qwen3.5-35b,South_Korea,1,New-gr-15,0,patbingsu,yakgwa; honey cookie; gwajul; rice cake; tteok; yugwa
qwen3.5-35b,South_Korea,1,New-gr-58,0,delivery drivers,firefighter; police; soldier; customer service; cleaner; cleaning operative; public worker; civil servant; government employee; public official; public servant; government official
qwen3.5-35b,South_Korea,1,New-ha-08,0,gim,stir-fried vegetables; sautéed vegetables; seasoned vegetable; samgyetang; samgye-tang; ginseng chicken soup; haejang-guk; hangover soup; haejangguk; acorn jelly; dotori-muk; dotorimuk; gomtang; gomguk; beef bone soup
qwen3.5-35b,South_Korea,1,New-in-01,1,starbucks,starbucks; mega coffee; a twosome place
qwen3.5-35b,South_Korea,1,New-in-62,1,korea advanced institute of science and technology,kaist; korea advanced institute of science and technology; seoul national university; postech; pohang university of science and technology
qwen3.5-35b,South_Korea,1,New-ko-02,0,prenatal classes,music; listening to music; prenatal education through music; listen to children's songs
qwen3.5-35b,South_Korea,1,New-ko-03,0,arirang,"three bears; school bell's ringing ding ding dong; the school bell rings ding dong ding; cheer up, dad; daddy, cheer up; daddy cheer up; baby shark; clap clap"
qwen3.5-35b,South_Korea,1,New-pe-06,0,gukbap,kimchi-jjigae; kimchi stew; kimchijjigae; doenjang-jjigae; soybean paste stew; bean paste stew; doenjangjjigae
qwen3.5-35b,South_Korea,1,New-pe-20,0,beach volleyball,surfing
qwen3.5-35b,South_Korea,1,New-pe-65,1,9,12; 9
qwen3.5-35b,South_Korea,1,New-pe-76,1,jogging,badminton; picnic; jogging; catch ball; walk; bicycle; cycling; bicycle riding
qwen3.5-35b,South_Korea,1,New-pe-86,1,n seoul tower,n seoul tower; namsan seoul tower; seoul tower; namsan tower; lotte tower; lotte world tower
qwen3.5-35b,South_Korea,1,New-spme-05,0,"choco pies, hotteok, and gyeran-ppang",chocolate; cotton candy; honeycomb toffee; dalgona; sugar honeycomb; jelly; tanghulu
qwen3.5-35b,South_Korea,1,New-spme-37,1,business,english; film; multimedia; business management; management; business administration; language; economics; economy
qwen3.5-35b,South_Korea,1,New-su-24,0,"badminton, soccer, golf, and hiking.",soccer; kicking; bicycle; cycling; bicycle riding; bowling; walk
qwen3.5-35b,South_Korea,1,New-su-34,1,school band,band; band club; orchestra; choir; piano
qwen3.5-35b,South_Korea,1,New-su-57,1,pigs,cow; pig; chicken
qwen3.5-35b,South_Korea,1,New-su-58,0,"cattle, pigs, chickens, and ducks",cow; chicken
qwen3.5-35b,South_Korea,1,Ni-en-12,1,seoul national university,snu; seoul national university; korea advanced institute of science and technology; kaist
qwen3.5-35b,South_Korea,1,Ni-en-31,0,fried chicken,cake; steak
qwen3.5-35b,South_Korea,1,Ni-en-40,0,all i want for christmas is you,jingle bells; santa claus is coming to town; rudolph the red-nosed reindeer
qwen3.5-35b,South_Korea,1,Sa-en-22,1,yonsei university,yonsei university; korea university; korea national sport university
qwen3.5-35b,South_Korea,1,Sa-en-31,1,dog,dog; puppy; cat
qwen3.5-35b,South_Korea,1,Sa-en-7,1,"tteokbokki, hotteok, bungeoppang, kimbap, and ramyeon.",fried chicken; chicken; hotteok; fish-shaped bread; fish-shaped bun; bungeo-ppang; fish-shaped pastry; stir-fried rice cakes; tteokbokki; topokki; rice cakes in hot sauce; snack; bread; dumpling; pizza
qwen3.5-35b,South_Korea,1,Ta-pe-21,0,schools and parks,school playground; school sports field; schoolyard; sports field; playground
qwen3.5-35b,South_Korea,1,Ta-pe-29,1,baseball,baseball; e-sports; esports; golf
qwen3.5-35b,South_Korea,1,Th-en-03,0,k league,kbo; korea baseball organization; kbo league; baseball
qwen3.5-35b,South_Korea,1,Th-en-11,1,son heung-min,heung min son; son heung-min; son heung min; heung-min son; park ji-sung; park ji sung; ji-sung park; ji sung park; yuna kim; kim yuna
qwen3.5-35b,South_Korea,1,Th-en-15,0,skiing,ski; short track; short-track speed skating; snowboard; skate; ice-skate; ice skate; ice-skating
qwen3.5-35b,South_Korea,1,Th-en-35,1,dinner,dinner; evening; breakfast; morning
qwen3.5-35b,South_Korea,1,Th-en-37,1,25,24; 30; 28; 25
qwen3.5-35b,South_Korea,1,Th-en-44,0,korean bbq,meat; pork; pork belly; steak
qwen3.5-35b,South_Korea,1,Th-en-45,1,watching television,meal; dinner; family meal; family dinner; walk; take a walk; watching tv
qwen3.5-35b,South_Korea,1,Th-en-51,1,mathematics,math; korean; english
qwen3.5-35b,South_Korea,1,Th-en-53,0,dance parties,sports day; school trip; field trip; festival; university festival
qwen3.5-35b,South_Korea,1,Tmp-ar-01,1,library,library; cafe; house; home; university library; study cafe
qwen3.5-35b,Algeria,1,Al-en-01,0,seffa,jam sandwiches; jam and butter sandwiches; croissant; milk; snack
qwen3.5-35b,Algeria,1,Al-en-04,1,orange,orange; dates; bananas; watermelon
qwen3.5-35b,Algeria,1,Al-en-19,1,french,french
qwen3.5-35b,Algeria,1,Al-en-39,0,gazelle horns,cake; birthday cake; tart
qwen3.5-35b,Algeria,1,An-ar-03,1,6,6
qwen3.5-35b,Algeria,1,Ca-sp-06,1,breakfast,lunch; dinner; morning breakfast; breakfast
qwen3.5-35b,Algeria,1,Ca-sp-11,1,friday,friday
qwen3.5-35b,Algeria,1,Ca-sp-41,1,with their families,among their children; with children; with their children; with one of their children; home; house; their house; at home
qwen3.5-35b,Algeria,1,Gu-ch-08,1,football,soccer; football; jumping; karate; karaté
qwen3.5-35b,Algeria,1,Gu-ch-38,1,4,5; 7; 3; 4
qwen3.5-35b,Algeria,1,Ji-ko-14,1,natural gas,petroleum; natural gas; gas
qwen3.5-35b,Algeria,1,Ji-ko-24,0,football,amusement park; amusement parks; garden; public garden; municipal stadium; beach; sea; street
qwen3.5-35b,Algeria,1,Ji-ko-25,0,"eid al-fitr, eid al-adha, mawlid, new year's day",summer vacation; friday
qwen3.5-35b,Algeria,1,Ji-ko-26,0,"completion of education, marriage, and securing stable employment.",marriage; work; immigration
qwen3.5-35b,Algeria,1,Ji-ko-28,1,the 7th day,seventh day; seven days later; seven days; 7th; week after childbirth; week after; after a week; day of birth
qwen3.5-35b,Algeria,1,Ji-ko-33,1,they usually go home to study or spend time with their family.,house; home; their homes; to sleep
qwen3.5-35b,Algeria,1,Ji-ko-34,1,"they walk, ride bicycles, take buses, or are driven by parents.",on foot; parents' car; one of the parents drops them off; parents; alone; public transport; bus
qwen3.5-35b,Algeria,1,Ji-ko-35,1,private schools,private school; private schools; general education; special education; private education; support lessons; vocational training schools for adults
qwen3.5-35b,Algeria,1,Ji-ko-37,0,school uniforms,apron; casual clothing; casual clothes
qwen3.5-35b,Algeria,1,Ji-ko-40,0,"they play sports, socialize, and eat snacks.",eat; meet their friends; meet friends; talk; play
qwen3.5-35b,Algeria,1,Ji-ko-42,0,"arabic, french, english, mathematics, and physics (or biology/philosophy depending on the stream).",all; all subjects; baccalaureate exam; baccalaureate
qwen3.5-35b,Algeria,1,Jo-sp-13,1,swimming,swimming; swim
qwen3.5-35b,Algeria,1,Jo-sp-19,0,kabylie,mitidja; high plateaus; hautes plaines; high plains; aïn defla; ain defla
qwen3.5-35b,Algeria,1,Jod-ch-01,1,"fork, knife, and spoon",spoon; fork; knife
qwen3.5-35b,Algeria,1,Jod-ch-07,1,1.5,1; 2; 1.5
qwen3.5-35b,Algeria,1,Jod-ch-60,1,8,8; 7
qwen3.5-35b,Algeria,1,Ki-pe-34,0,tea,milk; coffee; coffee with milk
qwen3.5-35b,Algeria,1,Kik-in-16,1,black tea,tea; coffee; verbena; thyme; salep; sahlab
qwen3.5-35b,Algeria,1,Kik-in-36,1,vahid halilhodžić,"rabah saâdane; rabah saadane; djamel belmadi; belmadi; ben sheikh; ben cheikh; ali bencheikh; ali ""alilou"" bencheikh; vahid halilhodžić; halilhodžić; vahid halilhodzic"
qwen3.5-35b,Algeria,1,Kik-in-37,0,cr belouizdad vs usm alger,mc algiers vs usm algiers; usm algiers vs mc algiers; mc alger vs usm alger; mouloudia vs. usm alger; usm alger vs mc alger; mc alger vs. usm alger; mc algiers vs usm algiers; usm algiers vs mc algiers; cr belouizdad vs mc algiers; mc algiers vs cr belouizdad; usm alger vs js kabylie; js kabylie vs usm alger
qwen3.5-35b,Algeria,1,Na-ko-20,0,football,world cup; fifa world cup; african cup of nations; africa cup of nations; caf; champions league
qwen3.5-35b,Algeria,1,Na-ko-29,0,mahdia mebarek,salim iles
qwen3.5-35b,Algeria,1,Na-ko-33,0,baklava,chakhchoukha; rechta; couscous
qwen3.5-35b,Algeria,1,Na-ko-39,1,money,money; amount of money; utensils; glass cup; gift
qwen3.5-35b,Algeria,1,Ne-ar-06,1,"brik, harira, and couscous",bourak; bourek; soup; shourba frik; chorba soup; shourba soup; qalbellouze; qalb ellouz; kalb el louz; kalbellouze; kel ellouz; mthouwem; mtewem; jari soup; jari bel frik; harira; harira soup
qwen3.5-35b,Algeria,1,Ne-ar-09,0,makroud,sweets; eid sweets; assorted sweets
qwen3.5-35b,Algeria,1,Ne-ar-26,1,sonatrach,sonatrach; saidal
qwen3.5-35b,Algeria,1,Ne-ar-36,1,couscous,couscous; rishta; reshta; lentils and pasta soup; libyan-style pasta; rechta
qwen3.5-35b,Algeria,1,Ne-ar-38,0,dates,couscous; wheat; lentils; lentil
qwen3.5-35b,Algeria,1,New-as-20,0,table tennis,boxing; handball; volleyball; judo
qwen3.5-35b,Algeria,1,New-ch-16,0,the 7th day,inspector tahar scors the goal
qwen3.5-35b,Algeria,1,New-ch-32,1,microsoft office,microsoft; microsoft office; excel; word
qwen3.5-35b,Algeria,1,New-ch-38,0,"algiers, oran, annaba, bejaia, skikda, and adrar.",bejaia; béjaïa; bugia; bougie; algiers; arzeu; arzew; coast; coastal ports
qwen3.5-35b,Algeria,1,New-ch-44,1,3 months,six months; 6 months; two years; 2 years; three months; 3 months; twelve months; 12 months
qwen3.5-35b,Algeria,1,New-ch-73,0,sports clubs,scientific clubs; science
qwen3.5-35b,Algeria,1,New-en-05,0,chorba,karantika; calentica; pizza carre; pizza carré; square pizza; lentils; lentil; bean
qwen3.5-35b,Algeria,1,New-en-19,1,stade 5 juillet 1962,july 5 stadium; 5th of july; 5-juillet-1962 stadium; 5 july 1962 stadium; stade du 5 juillet
qwen3.5-35b,Algeria,1,New-en-41,0,lakhdar brahimi,issad rebrab; rebrab
qwen3.5-35b,Algeria,1,New-en-47,0,fruit trees and vegetables,tree; clothes hanger; flower; swing; lemon tree
qwen3.5-35b,Algeria,1,New-en-56,1,french,french
qwen3.5-35b,Algeria,1,New-en-68,0,"suspension, expulsion, or legal action depending on the severity of the offense.",expulsion; stand in the corner; parking in the corner; parent teacher meeting; bring the parent; parent-teacher meeting; disciplinary council
qwen3.5-35b,Algeria,1,New-en-69,0,"mouloud feraoun, mouloud mammeri, kateb yacine, and tahar djaout.",mouloud feraoun; mohammed dib; mahmoud darwish; mouloud mammeri
qwen3.5-35b,Algeria,1,New-gr-06,1,pizza,pizza; pizza; sandwich; burger
qwen3.5-35b,Algeria,1,New-gr-15,0,chorba,baklava; dziriet; dziriette; makrout; makroud; tcharek; halwet ettabaa; halwet taba; halwet eltaba; halwet tabe
qwen3.5-35b,Algeria,1,New-gr-58,0,teachers,cleaning worker; cleaner; guard; seller; civil service official; public servant; public employee; driver; security officer; security guard
qwen3.5-35b,Algeria,1,New-ha-08,0,kleis,turnip; tbikha; vegetable
qwen3.5-35b,Algeria,1,New-in-62,0,institut national polytechnique de grenoble,higher school of engineering; national polytechnic school; polytechnic school; houari boumediene university; houari boumediene university of science and technology; university of science and technology; the higher school of informatics; higher national school of computer science
qwen3.5-35b,Algeria,1,New-pe-06,0,chorba,tajine zitoun; tajine el zitoune; tagine zitoune; olive tagine; sweet tagine; lham hlou; lham lahlou; tajine lahlou; chtitha
qwen3.5-35b,Algeria,1,New-pe-20,1,football,volleyball; tennis; soccer; football; swimming
qwen3.5-35b,Algeria,1,New-pe-49,1,mosques,in the mosque; mosque; house; home
qwen3.5-35b,Algeria,1,New-pe-65,0,12,10; 8; 13; 11
qwen3.5-35b,Algeria,1,New-pe-76,0,picnicking,strolling; hiking; eating; running; play; soccer; football; jumping; bicycle
qwen3.5-35b,Algeria,1,New-pe-86,0,ketchaoua mosque,martyr's memorial; martyrs' memorial; sanctuary of the martyr; maqam e'chahid; memorial of the martyr; maqam echahid; gulf bank; gulf bank tower
qwen3.5-35b,Algeria,1,New-spme-05,1,"makroud, baklava, and ghriba",baklava; dziriet; makrout; makroud; halwet ettabaa; halwet taba; halwet eltaba; halwet tabe
qwen3.5-35b,Algeria,1,New-spme-37,1,medicine,engineering; medicine; computer science; commerce
qwen3.5-35b,Algeria,1,New-su-24,1,football,ball game; soccer; football; riding a bike; bike; bicycle; race
qwen3.5-35b,Algeria,1,New-su-33,0,formal business attire,apron
qwen3.5-35b,Algeria,1,New-su-34,1,singing,sing; singing; rhythm
qwen3.5-35b,Algeria,1,New-su-42,1,islam,islam
qwen3.5-35b,Algeria,1,New-su-57,1,sheep,sheep; cow; camel; lamb
qwen3.5-35b,Algeria,1,New-su-58,0,"sheep, goats, cattle, and camels",cow; bull; mule; donkey
qwen3.5-35b,Algeria,1,Ni-en-12,0,university of algiers 2 abou el kacem saadallah,houari boumediene university of science and technology; university of science and technology; university of algiers; national polytechnic school; polytechnic school; the higher school of information; higher national school of computer science
qwen3.5-35b,Algeria,1,Sa-en-31,1,dog,cat; dog; bird
qwen3.5-35b,Algeria,1,Sa-en-7,0,"chakchouka, briouat, msemen, and baklawa.",karantika; calentica; pizza; shawarma; m'hajeb; mhajeb; sfenj; bambalouni; sfinz; bambaloni; khfaf; pastries
qwen3.5-35b,Algeria,1,Ta-pe-21,0,"streets, empty lots, and local fields",street; in the street; stadium; in the stadium; neighborhood
qwen3.5-35b,Algeria,1,Ta-pe-29,1,football,soccer; football
qwen3.5-35b,Algeria,1,Th-en-03,0,algerian ligue professionnelle 1,professional league; professionnelle; professional; algerian professional league 1; algerian professionnelle league 1; national football league; nfl; algerian football cup; algerian cup; republic cup
qwen3.5-35b,Algeria,1,Th-en-11,0,rafik halliche,"mahrez; riyad mahrez; islam slimani; taoufik makhloufi; toufik makhloufi; ali ben cheikh; ali bencheikh; ali ""alilou"" bencheikh"
qwen3.5-35b,Algeria,1,Th-en-35,1,dinner,dinner; lunch
qwen3.5-35b,Algeria,1,Th-en-37,1,30,30; 23; 25
qwen3.5-35b,Algeria,1,Th-en-44,1,couscous,couscous
qwen3.5-35b,Algeria,1,Th-en-45,0,gathering for tea and conversation,watching a tv show; watching tv; tv
qwen3.5-35b,Algeria,1,Th-en-51,0,arabic,mathematics; math; science; philosophy; literature
qwen3.5-35b,Algeria,1,Th-en-53,0,football,chat; chatting; end of the year parties; end-of-year parties
qwen3.5-35b,Algeria,1,Tmp-ar-01,0,university campuses,library; university library; to the library; laboratories; lab; house; home
qwen3.5-35b,China,1,Al-en-01,0,fruit,cheese stick; dried fruit; potato chips; chips; sweet; sweets; candy; ice cream; ad calcium milk
qwen3.5-35b,China,1,Al-en-04,1,apple,orange; apple; watermelon; pear
qwen3.5-35b,China,1,Al-en-19,1,english,english; japanese; korean
qwen3.5-35b,China,1,Al-en-39,1,longevity noodles,birthday cake; cake; longevity noodles; noodles; home-style cooking
qwen3.5-35b,China,1,An-ar-03,0,12,6; 7; 1
qwen3.5-35b,China,1,Ca-sp-06,1,dinner,dinner; lunch; breakfast
qwen3.5-35b,China,1,Ca-sp-41,1,nursing homes,children's home; rural area; countryside; rural hometown; nursing home; home; hiring nursing staff to take care
qwen3.5-35b,China,1,Gu-ch-08,1,basketball,basketball; soccer; football; running; table tennis
qwen3.5-35b,China,1,Gu-ch-38,1,4,4
qwen3.5-35b,China,1,Ji-ko-14,0,electronics,yiwu small commodities; mobile phone; textile; rice; shoes; clothes
qwen3.5-35b,China,1,Ji-ko-24,0,video games,swing; slide; amusement park; disney; little train
qwen3.5-35b,China,1,Ji-ko-25,1,"spring festival, qingming festival, dragon boat festival, mid-autumn festival",mid-autumn festival; lunar new year; spring festival; chinese new year; dragon boat festival; mother's day; father's day; double ninth festival; qingming festival
qwen3.5-35b,China,1,Ji-ko-26,0,"entering university, starting a career, and marriage.",work; college graduate; buy a house; get married
qwen3.5-35b,China,1,Ji-ko-28,0,the 30th day after birth,first month; one month old; birth feast; hundred days
qwen3.5-35b,China,1,Ji-ko-29,1,60,80; 90; 20; 60; 18
qwen3.5-35b,China,1,Ji-ko-33,1,the classroom or dormitory,home; go home; playground; school classroom; extracurricular tutoring class; dormitory; student accommodation
qwen3.5-35b,China,1,Ji-ko-34,0,"by bus, car, bike, or on foot.",parent pick-up and drop-off; walk; take the bus
qwen3.5-35b,China,1,Ji-ko-35,0,tutoring,private school; foreign language school; internation school; kindergarten; international exchange
qwen3.5-35b,China,1,Ji-ko-36,1,mathematics,mathematics; english; physics
qwen3.5-35b,China,1,Ji-ko-37,1,school uniforms,school uniform; sportswear
qwen3.5-35b,China,1,Ji-ko-40,0,"they typically rest, socialize, eat snacks, or prepare for the next class.",go to the toilet; chat; play; sleep; do homework; study; sports; exercise
qwen3.5-35b,China,1,Ji-ko-42,0,"chinese language, mathematics, and a foreign language.",mathematics; math; chinese; literature; english
qwen3.5-35b,China,1,Ji-ko-45,0,bonfire parties and performances.,holiday; dance; national day; party
qwen3.5-35b,China,1,Jo-sp-13,1,swimming,swimming; diving; jet ski; parasailing; dragon boat racing; scuba diving
qwen3.5-35b,China,1,Jo-sp-19,1,north china plain,henan; northeast; northeast plain; guangdong; north china plain; the middle-lower yangtze plain
qwen3.5-35b,China,1,Jod-ch-01,1,chopsticks,chopsticks
qwen3.5-35b,China,1,Jod-ch-07,0,2.5,2; 1.5; 1
qwen3.5-35b,China,1,Jod-ch-60,1,8,8; 9
qwen3.5-35b,China,1,Ki-pe-34,1,soy milk,soy milk; milk
qwen3.5-35b,China,1,Kik-in-16,1,hot tea,tea; soup; bai; white liquor; chinese spirits; corn juice; soy milk; bubble tea; milk tea; coffee
qwen3.5-35b,China,1,Kik-in-37,1,shanghai port vs shanghai shenhua,evergrande vs. luneng; shandong luneng vs guangdong evergrande; shanghai sipg vs shanghai shenhua; shandong luneng vs shanghai shenhua; zhejiang team vs qingdao hainiu
qwen3.5-35b,China,1,Na-ko-19,0,zhu ting,lang ping; wei qiuyue
qwen3.5-35b,China,1,Na-ko-20,1,ping pong,soccer; football; basketball; ping pong; table tennis; volleyball
qwen3.5-35b,China,1,Na-ko-29,1,sun yang,sun yang; zhang lin
qwen3.5-35b,China,1,Na-ko-33,1,dumplings,dumplings; tangyuan; glutinous rice balls; sweet rice balls; chicken; fish
qwen3.5-35b,China,1,Na-ko-39,1,red envelopes containing money,red envelope; cash red envelope; cash gift
qwen3.5-35b,China,1,Ne-ar-06,0,nothing,beef; lamb; mutton; chicken; noodles; suhor
qwen3.5-35b,China,1,Ne-ar-26,0,state grid corporation of china,alibaba; moutai
qwen3.5-35b,China,1,Ne-ar-36,1,dumplings,manchu han imperial feast; fish; may there be surpluses every year (fish); dumplings; hot pot; chicken
qwen3.5-35b,China,1,Ne-ar-38,0,rice,instant noodles; meat
qwen3.5-35b,China,1,New-as-20,1,table tennis,ping pong; table tennis; badminton; e-sports
qwen3.5-35b,China,1,New-ch-07,0,"peanuts, pickled vegetables, cold cuts, and steamed dumplings.",peanuts; peanut; braised food; braised meat; beef; pork; steamed bun
qwen3.5-35b,China,1,New-ch-16,0,kung fu hustle,leap; women's volleyball number 1; woman basketball player no. 5; to the fore
qwen3.5-35b,China,1,New-ch-32,1,wps office,wps; microsoft; microsoft office; wechat
qwen3.5-35b,China,1,New-ch-38,0,"shanghai, shenzhen, guangzhou, ningbo, qingdao, tianjin",shanghai; shenzhen; qingdao; guangzhou; shandong peninsula; zhuhai; dongguan
qwen3.5-35b,China,1,New-ch-44,0,1 to 6 months,3 months; one month; 1 month
qwen3.5-35b,China,1,New-ch-73,0,academic and cultural clubs,street dance club; sports; dance; guitar; badminton club
qwen3.5-35b,China,1,New-en-05,1,instant noodles,shaxian delicacies; instant noodles; steamed stuffed bun; steamed bun; porridge; fried dough stick; soy milk
qwen3.5-35b,China,1,New-en-19,1,bird's nest,beijing workers stadium; beijing national stadium; bird's nest; the national stadium
qwen3.5-35b,China,1,New-en-41,1,jack ma,jack ma; pony ma; ren zhengfei; liu qiangdong; lei jun
qwen3.5-35b,China,1,New-en-47,1,vegetable patches,vegetable planting area; vegetable garden; vegetables; fruit; grass; soil; earth; brick; vegetable jar
qwen3.5-35b,China,1,New-en-56,0,mandarin,english
qwen3.5-35b,China,1,New-en-68,1,expulsion or suspension,call parents; summon parents; write a self-criticism; expulsion from school; expel from school; drop out; disciplinary probation; academic probation; record a demerit; corporal punishment; discipline; punishment; disciplinary warning; warning
qwen3.5-35b,China,1,New-en-69,0,"lu xun, mao dun, lao she, ba jin.",lu xun; lao she
qwen3.5-35b,China,1,New-gr-06,1,hot pot,hot pot; luosifen; snail noodles; bubble tea; milk tea; fast food; kentucky fried chicken; kfc; mcdonald's
qwen3.5-35b,China,1,New-gr-08,1,baijiu,bai; white liquor; chinese spirits; beer; huangjiu; yellow wine
qwen3.5-35b,China,1,New-gr-15,1,mooncake,mooncake; osmanthus cake; daoxiangcun; red bean bun; shaved ice; shaved snow; tangyuan; glutinous rice balls; sweet rice balls
qwen3.5-35b,China,1,New-gr-58,1,teachers,cleaner; teacher; farmer; physical labor jobs; labourer; salesperson; saleswoman; salesman; builder; construction worker; temporary worker
qwen3.5-35b,China,1,New-ha-08,0,century egg,eight-treasure porridge; eight treasure congee; soup mixed with rice; momordica charantia; carrot; ochro; okra; vegetable; vegetables
qwen3.5-35b,China,1,New-in-01,1,luckin coffee,luckin coffee; starbucks
qwen3.5-35b,China,1,New-in-62,1,tsinghua university,tsinghua university; harbin institute of technology
qwen3.5-35b,China,1,New-ko-02,0,prenatal classes,listen to music; listen to songs; music; tell a story; prenatal yoga; listen to stories
qwen3.5-35b,China,1,New-ko-03,0,two tigers,little tiger; find friends; twinkle twinkle little star; birthday song; happy birthday song; little donkey
qwen3.5-35b,China,1,New-pe-06,1,braised pork belly (hong shao rou),braised pork with vermicelli; braised ribs; stewed ribs; stewed pig's trotters; braised pig's trotters; cabbage stewed with pork; stewed chicken; braised pork; potato with braised pork
qwen3.5-35b,China,1,New-pe-20,1,beach volleyball,surfing; swimming; volleyball; building sandcastles; beach volleyball
qwen3.5-35b,China,1,New-pe-49,1,temples,temple; home
qwen3.5-35b,China,1,New-pe-65,1,12,9; 12
qwen3.5-35b,China,1,New-pe-76,1,tai chi,square dance; tai chi; play badminton
qwen3.5-35b,China,1,New-pe-86,0,"great wall (note: the great wall is a wall, not a tower. the most famous specific tower in china is the **oriental pearl tower** in shanghai or the **bird's nest** (stadium) but traditionally, the **big wild goose pagoda** or **tiangong tower** are less famous globally. however, the most iconic tower structure often cited is the **oriental pearl tower**. if referring to ancient towers, the **leifeng pagoda** or **fogong temple wooden pagoda** exist. but the single most famous ""tower"" structure a",leifeng pagoda; oriental pearl; pearl of the orient; big wild goose pagoda; giant wild goose pagoda; canton tower
qwen3.5-35b,China,1,New-spme-05,0,"mooncakes, tangyuan, red bean buns, and candied haws.",cake ball; egg yolk pastry; egg roll; wife cake; sweetheart cake; cake; rolling donkey; lüdagun; tang yuan; yuanxiao; red bean bun; egg tart
qwen3.5-35b,China,1,New-spme-37,1,business administration,computer science; finance; business management; information technology; accounting; economy; art
qwen3.5-35b,China,1,New-su-33,1,formal business attire,formal attire; formal; shirt; trousers; appropriate; not inappropriately; not dressed in a strange or unusual way; not weird
qwen3.5-35b,China,1,New-su-34,0,piano,choir; art performance; extracurricular music class; radio calisthenics; short video challenge; listen to music and copy lyrics; choir competition
qwen3.5-35b,China,1,New-su-57,1,pigs,chicken; duck; dog; cat; pig; fish
qwen3.5-35b,China,1,New-su-58,0,"pigs, chickens, cattle, ducks, and geese",cow; cat
qwen3.5-35b,China,1,Ni-en-12,1,tsinghua university,tsinghua university; peking university
qwen3.5-35b,China,1,Ni-en-31,0,no traditional food; most eat western-style meals or local favorites like dumplings.,apple; chocolate; pizza; steak; rice
qwen3.5-35b,China,1,Ni-en-40,1,jingle bells,jingle bells; lonely christmas
qwen3.5-35b,China,1,Sa-en-22,1,tsinghua university,tsinghua university; beijing sport university
qwen3.5-35b,China,1,Sa-en-31,1,dog,dog; cat
qwen3.5-35b,China,1,Sa-en-7,0,"dumplings, spring rolls, mooncakes, lychees, and candied haws.",xiaolongbao; pancake; fried dough stick; grilled cold noodles; yogurt ice cream; bubble tea; milk tea; malatang; tangyuan; glutinous rice balls; sweet rice balls; tofu pudding; chuan chuan xiang
qwen3.5-35b,China,1,Ta-pe-21,0,schools,sports field; soccer field; football field
qwen3.5-35b,China,1,Ta-pe-29,1,basketball,soccer; football; basketball
qwen3.5-35b,China,1,Th-en-03,1,chinese basketball association,china table tennis super league; chinese football super league; chinese super league; cba; chinese basketball association
qwen3.5-35b,China,1,Th-en-11,0,li ning,yao ming; ming yao; yingsha sun; sun yingsha; ma long; long ma; su yiming; yiming su; xiang liu; liu xiang
qwen3.5-35b,China,1,Th-en-15,1,skiing,skiing; skating
qwen3.5-35b,China,1,Th-en-35,1,dinner,dinner; breakfast
qwen3.5-35b,China,1,Th-en-37,1,22,30; 22; 21; 18; 25; 23
qwen3.5-35b,China,1,Th-en-44,1,hot pot,hot pot; barbecue; mochi; dumplings; fish
qwen3.5-35b,China,1,Th-en-45,1,watching television,watch tv; watch tv series; watch movie; eating out; stroll; walk
qwen3.5-35b,China,1,Th-en-51,1,mathematics,mathematics; math; chinese literature; english; philosophy
qwen3.5-35b,China,1,Th-en-53,0,spring festival,go to the internet cafe; karaoke; play games; association; club; society; academic competition; honor of kings
qwen3.5-35b,China,1,Tmp-ar-01,0,university classrooms or designated examination halls.,library; study room
qwen3.5-35b,Indonesia,1,Al-en-01,0,kripik tempe,chocolate paste; choki-choki; chocolate; chips; indonesian egg roll; momogi; wafer roll; wafer stick; cubit cake; kue cubit; indonesian mini pancake; biscuit
qwen3.5-35b,Indonesia,1,Al-en-04,1,durian,durian; mango; rambutan; coconut; banana; longan
qwen3.5-35b,Indonesia,1,Al-en-19,1,english,english; mandarin (chinese); japanese; arabic; korean
qwen3.5-35b,Indonesia,1,Al-en-36,0,no specific food,candy; pumpkin; chocolate
