model,country,iteration,question_id,correct,model_response,ground_truth
qwen3.5-35b,US,2,New-ch-73,0,"academic/professional societies and general interest/recreational clubs are the most popular across us universities, though greek life dominates participation at specific large public research institutions.",debate; mathematics; math; outdoor activities; college bars; fraternity; sorority
qwen3.5-35b,US,2,New-en-05,1,spaghetti with meat sauce,hotdogs; hot dog; hamburgers; Burgers; chicken; sandwich; fast food; spaghetti; bologna sandwich
qwen3.5-35b,US,2,New-en-19,1,yankee stadium,Yankees stadium; MSG; madison square garden; NY; new york; Mercedes-Benz Stadium; wrigley field
qwen3.5-35b,US,2,New-en-41,0,"there is no single definitive answer, as the title depends on the metric used: john d. rockefeller is often cited for historical wealth and market dominance, while bill gates is frequently recognized for modern cultural impact and net worth.",bill gates; jeff bezos; jeffrey bezos; steve jobs; mark cuban
qwen3.5-35b,US,2,New-en-47,0,"common items include grassy lawns, wooden decks, patios, grills, fire pits, storage sheds, playsets, vegetable gardens, and various landscaping features like trees or native plants.",grass; trees; gravel; chairs; trampoline; shed; pool; swing sets; fruits; vegetables; flowers
qwen3.5-35b,US,2,New-en-56,1,spanish,spanish; mandarin; german
qwen3.5-35b,US,2,New-en-68,1,"repercussions for bad behavior in u.s. schools range from informal interventions like verbal warnings and detention to formal measures such as in-school suspension, out-of-school suspension, expulsion, mandatory counseling, and referral to the juvenile justice system, with specific outcomes dictated by state laws, local policies, and federal mandates like idea and title ix.",detention; suspension; expulsion; corporal punishment; iss
qwen3.5-35b,US,2,New-en-69,0,"frequently studied authors include harper lee, j.d. salinger, f. scott fitzgerald, maya angelou, langston hughes, zora neale hurston, sherman alexie, and ocean vuong.",edgar allen poe; edgar allan poe; shakespear; shakespeare; mark twain; Charles Dickens; jd salinger
qwen3.5-35b,US,2,New-gr-06,1,pizza,pizza; burgers; hamburgers; salads; ramen noodles; ramen; french fries; wings; chicken wings
qwen3.5-35b,US,2,New-gr-08,1,beer,beer; malt beverages; mixed drinks; shots
qwen3.5-35b,US,2,New-gr-15,1,apple pie,pumpkin pie; pie; cherry pie; ice cream; apple pie
qwen3.5-35b,US,2,New-gr-58,0,"no single job is universally considered underpaid; rather, entire sectors such as early childhood education, home health aides, and service industry workers are frequently identified as underpaid relative to their societal value and cost of living.",teachers; teaching; restaurant work; civil servents; manufacturing workers; PHDs; Doctor of Philosophy; fast food; internships; federal employment
qwen3.5-35b,US,2,New-ha-08,0,"bitter greens (like kale and collard greens), organ meats (like liver), and aged blue cheeses.",vegetables; coffee; soup; asparagus; fish; sushi; oats; healthy cereals
qwen3.5-35b,US,2,New-in-01,1,starbucks,starbucks; Dunkin' Donuts; Dunkin'; coffee bean; tea leaf; blue bottle; dutch bros
qwen3.5-35b,US,2,New-in-62,1,massachusetts institute of technology,mit; massachusetts institute of technology (mit); massachusetts institute of technology; caltech; California Institute of Technology; texas a&m; stanford university
qwen3.5-35b,US,2,New-ko-02,1,structured childbirth education classes,lamaze; childbirth education classes; headphones on the belly bump
qwen3.5-35b,US,2,New-ko-03,1,"twinkle, twinkle, little star",Twinkle Twinkle Little Star; wheels on the bus; itsy bitsy spider; london bridges; happy birthday
qwen3.5-35b,US,2,New-pe-06,1,chili,beef; beef stew; chili; gumbo (cajun style); gumbo; chicken stew
qwen3.5-35b,US,2,New-pe-20,1,beach volleyball,volleyball; American Football; football; frisbee; catch
qwen3.5-35b,US,2,New-pe-49,1,"families in the us gather to pray together primarily within their private homes, utilizing spaces such as dining rooms, living rooms, bedrooms, or designated home shrines.",church; home
qwen3.5-35b,US,2,New-pe-65,1,7,8; 7
qwen3.5-35b,US,2,New-pe-76,0,walking and jogging,picnicking; picnic; frisbee; ball sports; dog walking; walk dog; hike; camping; camp
qwen3.5-35b,US,2,New-pe-86,1,empire state building,empire state building; twin towers; world trade center; the sears tower
qwen3.5-35b,US,2,New-spme-05,0,"the most popular sweets in the us are chocolate bars, cookies, and ice cream, with chocolate itself being the dominant category by sales volume.",chocolate; chocolate candy; soda; soft drink; candy; hershey's; Resse's Puffs; Reese's; cookies; tart candies
qwen3.5-35b,US,2,New-spme-37,1,business and management,finance; politics; law; IT; Information Technology; business; engineering; mathematics; math
qwen3.5-35b,US,2,New-su-24,0,"common sports and games include backyard baseball and softball, pickup basketball, soccer, swimming, cycling, frisbee, and tag.",soccer; International Football; basketball; American Football; football; baseball; tennis; golf
qwen3.5-35b,US,2,New-su-33,1,"there is no single federal dress code; however, 'business casual' is the most widely observed standard for us teachers, though policies vary significantly by district, school type, and grade level.",formal; professional casual; casual; business casual
qwen3.5-35b,US,2,New-su-34,1,chorus/choir,band class; band; parade; chorus; marching band; choir; orchestras
qwen3.5-35b,US,2,New-su-57,1,poultry (specifically chickens),chicken; cows; cow; cattle; pigs; pig; chickens
qwen3.5-35b,US,2,New-su-58,0,"cattle, chickens (broilers and layers), pigs, and dairy cows are the most commonly used animals in us agriculture.",cows; cow; pigs; pig; chickens; chicken
qwen3.5-35b,US,2,Ni-en-12,0,massachusetts institute of technology,harvard university; harvard; yale; Massachusetts Institute of Technology; mit; standford
qwen3.5-35b,US,2,Ni-en-31,0,"there is no single traditional meal; the most common dishes include roast ham, turkey, prime rib, and various regional specialties like seafood, tamales, or italian feasts, accompanied by sides such as stuffing, mashed potatoes, and cranberry sauce.",ham; pork roast; steak; turkey
qwen3.5-35b,US,2,Ni-en-40,1,"{
  ""answer"": ""all i want for christmas is you"" by mariah carey,
  ""reasoning"": ""this song currently holds the top position in the united states by combining massive streaming numbers, which often exceed 100 million weekly plays, with consistent digital sales and significant radio airplay, allowing it to regularly top the billboard hot 100 and holiday 100 charts, surpassing classic standards like 'white christmas' in modern consumption metrics.""
}",all i want for christmas is you; all i want for christmas is you (mariah carey); deck the halls; jingle bell
qwen3.5-35b,US,2,Sa-en-22,0,"there is no single objective answer, as the title depends on the criteria used; however, the university of notre dame is often cited for its unique national brand and history, while the university of alabama is frequently recognized for its recent dominance and cultural footprint.",university of alabama; notre dame university; notre dame; harvard; FU; university of florida; michigan state university; MSU; university of south carolina; USC; university of texas at austin; UT Austin
qwen3.5-35b,US,2,Sa-en-31,1,dogs,dog; cat
qwen3.5-35b,US,2,Sa-en-7,1,"the most popular snacks in the us include potato chips, pretzels, cheese puffs, candy bars, granola bars, cookies, and fresh fruit.",chips; popcorn; Cheez-Its; ritz crackers; ice cream; cookies; m&m; hershey
qwen3.5-35b,US,2,Ta-pe-21,0,"public school athletic fields, neighborhood community parks, and private backyards.",field; outdoor field; youth soccer league; little league soccer; school; community park
qwen3.5-35b,US,2,Ta-pe-29,1,national basketball association (nba),American Football; football; nfl; baseball; mlb; basketball; nba; golf; soccer; International Football
qwen3.5-35b,US,2,Th-en-03,0,national football league (nfl),national football league; nfl; mlb; Major League Baseball; nba; National Basketball Association
qwen3.5-35b,US,2,Th-en-11,1,lebron james,tiger woods; Travis Kelce; travis kelce; Black Mamba; kobe bryant; TB12; tom brady; Brady; lebron james; Lebron; King James
qwen3.5-35b,US,2,Th-en-15,0,sledding,hockey; skiing; snowboarding
qwen3.5-35b,US,2,Th-en-35,1,dinner,dinner
qwen3.5-35b,US,2,Th-en-37,1,18,18; 21; 24
qwen3.5-35b,US,2,Th-en-44,1,pizza,pizza; burgers; hamburgers; fries; tacos; hotdogs; hot dogs; chicken; steak
qwen3.5-35b,US,2,Th-en-45,1,watching television,television; watching tv; tv; dinner; family dinner; having dinner together; playing games; stroll; walk; little league events; kids sporting events
qwen3.5-35b,US,2,Th-en-51,0,mathematics and english language arts are universally treated as the foundational pillars of us k-12 education.,english; Science Technology Engineering and Mathematics; STEM; mathematics; literature; science
qwen3.5-35b,US,2,Th-en-53,1,homecoming,prom; homecoming; marching band; chorus; dances
qwen3.5-35b,US,2,Tmp-ar-01,0,"university students in the us primarily study in campus libraries, 24-hour computer labs, and designated study lounges during finals week.",library; home
qwen3.5-35b,US,3,Al-en-01,1,"goldfish crackers, animal crackers, cheese sticks, fruit pouches, applesauce cups, and yogurt tubes.",fruit; sandwiches; vegetables; PB&J; peanut butter and jelly; pretzels; Fruit Rollup; fruit by the foot; Goldfish crackers; Cheez-Its; cheddar puffs; cheese puffs; animal crackers
qwen3.5-35b,US,3,Al-en-04,1,bananas,apple; pear; peach; strawberries; strawberry; orange; banana
qwen3.5-35b,US,3,Al-en-19,1,spanish,spanish; french; german
qwen3.5-35b,US,3,Al-en-32,1,roast turkey,turkey; ham
qwen3.5-35b,US,3,Al-en-36,0,"candy corn, chocolate bars, pumpkin pie, and caramel apples.",candies; sweets; candy; chocolate; pumpkins; jack o'lanterns; caramel apples
qwen3.5-35b,US,3,Al-en-39,1,birthday cake,cake; pizza
qwen3.5-35b,US,3,An-ar-03,1,5,May; 5; June; 6; December; 12
qwen3.5-35b,US,3,Ca-sp-06,1,breakfast,breakfast; dinner
qwen3.5-35b,US,3,Ca-sp-11,1,sunday,sunday
qwen3.5-35b,US,3,Ca-sp-41,0,in private households (such as their own homes or the homes of family members),assisted living; old folks home; nursing home; senior citizen homes; care center; family; family home; at-home; at home
qwen3.5-35b,US,3,Gu-ch-08,0,running,soccer; baseball; basketball; American Football; football; wrestling
qwen3.5-35b,US,3,Gu-ch-38,1,4,4; 3
qwen3.5-35b,US,3,Ji-ko-14,0,mineral fuels and oils,corn; raw materials; meat; weapons
qwen3.5-35b,US,3,Ji-ko-24,1,playgrounds,park playground; playground; park; Disneyland; Disney World; soccer (field); International Football; pool; Swimming Pool; YMCA
qwen3.5-35b,US,3,Ji-ko-25,0,"family-related holidays in the us include federal holidays like thanksgiving, independence day, memorial day, and juneteenth; religious and cultural observances such as christmas, easter, hanukkah, and lunar new year; and secular family days like mother's day and father's day.",Thanksgiving; Independence Day; Xmas; athletics; Memorial Day; Mother's Day; Father's Day
qwen3.5-35b,US,3,Ji-ko-26,0,"key milestones include obtaining a driver's license (16), reaching the age of majority (18), voting eligibility, completing higher education, entering the workforce, and achieving financial self-sufficiency, though the timing and sequence of these events are highly fluid and influenced by socioeconomic status, student debt, and cultural norms.",driver's license; high school graduation; graduating high school; first job; starting university; first day of school; getting a car; getting a smartphone; 18; 16; 21
qwen3.5-35b,US,3,Ji-ko-29,0,the first birthday,21st; 21; 16; 16th; 18; 18th; 15th; 15; 1; 1st; 13th; 13; 30th
qwen3.5-35b,US,3,Ji-ko-33,0,most high school students in the us usually go to their own homes after dinner.,friend's house; bedroom; their room; shopping; homework; hw
qwen3.5-35b,US,3,Ji-ko-34,0,"elementary students in the us commute via a mix of district yellow buses, private cars (carpools or drop-offs), walking, public transit, and specialized van services, with the dominant method determined by local residential density and district policy.",the bus; school bus; on a bus; bus; on foot; walking; walk; dropped off by car; parents drop off; car
qwen3.5-35b,US,3,Ji-ko-35,0,religiously affiliated (parochial) schools,Catholic school; college; university; individual lessons; high school; HS
qwen3.5-35b,US,3,Ji-ko-36,0,standardized test preparation (sat/act),math; english; history
qwen3.5-35b,US,3,Ji-ko-37,0,"most students wear casual attire like jeans, t-shirts, and hoodies, though private schools often require uniforms and some public schools enforce specific dress codes.",baggy jeans; jeans; t-shirts; hoodies; casual; fast fashion brands; trendy; crop tops
qwen3.5-35b,US,3,Ji-ko-40,0,"during break times in us high schools, students typically socialize in cafeterias or hallways, eat lunch, use mobile devices, study in quiet areas, or engage in recreational activities like sports, depending on the specific setting and school policy.",eat lunch; check facebook; play on phones; chat; talk; gossip; talk about others; read; vacation; go on a trip
qwen3.5-35b,US,3,Ji-ko-42,0,"there are no required subjects because the united states does not have a single, mandatory national university entrance exam.",math; english; writing; sat; scholastic assessment test; act; American College Testing; science; reading
qwen3.5-35b,US,3,Jo-sp-13,1,swimming,swimming; kayaking
qwen3.5-35b,US,3,Jo-sp-19,1,the midwest,midwest; southern United States; south; Pacific
qwen3.5-35b,US,3,Jod-ch-01,1,"the fork, knife, and spoon are the most commonly used eating utensils in the united states.",fork; spoon; knife
qwen3.5-35b,US,3,Jod-ch-07,0,1.2,1; 1.5; 1.7; 2
qwen3.5-35b,US,3,Jod-ch-60,1,8,8; 9; 10
qwen3.5-35b,US,3,Ki-pe-34,1,coffee,coffee; orange juice; oj; milk; juice
qwen3.5-35b,US,3,Kik-in-16,1,hot coffee,hot coffee; coffee; hot chocolate; cocoa; tea; water
qwen3.5-35b,US,3,Na-ko-19,0,"there is no single, universally recognized 'most popular' us volleyball player; popularity is currently fragmented among historical icons like misty may-treanor and karch kiraly, while active stars such as taylor sander and michelle bartsch-hackley lead current visibility.",kerri walsh jennings; charles kiraly; alix klineman; kerri walsh
qwen3.5-35b,US,3,Na-ko-20,0,the fifa world cup,soccer; International Football; baseball; basketball; olympics
qwen3.5-35b,US,3,Na-ko-29,1,michael phelps,Micahel Phelps; Michael Phelps; michael phelps; katie ledecky; esther williams
qwen3.5-35b,US,3,Na-ko-33,0,"there is no single symbolic food eaten by all americans for lunar new year, as it is primarily celebrated by asian american communities with specific traditions like dumplings, fish, and tangyuan.",black eyed peas; grapes
qwen3.5-35b,US,3,Na-ko-39,1,monetary gifts (cash or checks) or items from the couple's wedding registry.,gift; a gift from a wedding registry; gift from registry; card; money
qwen3.5-35b,US,3,Ne-ar-26,1,apple inc.,microsoft; google; McDonald's; nike; amazon; apple; target; ge; General Electric
qwen3.5-35b,US,3,Ne-ar-36,1,"roast turkey with stuffing, cranberry sauce, and pumpkin pie.",turkey; mashed potatoes; gravy; steak or fancy meat; xmas dinner; christmas dinner; stuffing; sweet potatoes; green bean casserole; cranberry sauce; and pumpkin pie
qwen3.5-35b,US,3,Ne-ar-38,0,"canned goods, dry staples, and peanut butter",canned soup; soup; canned foods; canned goods
qwen3.5-35b,US,3,New-as-20,1,basketball,basketball; hockey
qwen3.5-35b,US,3,New-ch-07,0,"salted nuts, pretzels, potato chips, fried wings, nachos, and burgers.",burger; burgers; hamburgers; cheeseburger; pretzels; pizza; tacos; tater tots; negroni aged cheese; fries
qwen3.5-35b,US,3,New-ch-16,1,rocky (1976),rocky; sandlot
qwen3.5-35b,US,3,New-ch-32,0,"microsoft 365 is the dominant choice, followed by google workspace as the primary alternative.",microsoft word; microsoft office; excel; microsoft suite
qwen3.5-35b,US,3,New-ch-38,0,"primary hubs include west coast ports (los angeles/long beach, seattle/tacoma) for asia-pacific trade; east coast/southeast ports (new york/new jersey, savannah, charleston) for atlantic/european markets; gulf coast ports (houston, new orleans) for energy and agriculture; and midwest intermodal hubs (chicago, memphis) for inland logistics.",new york city; new york; NYC; los angeles; LA; florida; FL; TX; texas; california; CA; coastal areas; BAL; baltimore; SEA; seattle; boston; BOS
qwen3.5-35b,US,3,New-ch-44,0,there is typically no formal contract signed after a probation period in the us; employment begins immediately under at-will status.,3 months; 1 month; 6 months
qwen3.5-35b,US,3,New-ch-73,0,"general interest, academic, and recreational clubs",debate; mathematics; math; outdoor activities; college bars; fraternity; sorority
qwen3.5-35b,US,3,New-en-05,1,spaghetti with tomato sauce,hotdogs; hot dog; hamburgers; Burgers; chicken; sandwich; fast food; spaghetti; bologna sandwich
qwen3.5-35b,US,3,New-en-19,0,yankee stadium (original or current),Yankees stadium; MSG; madison square garden; NY; new york; Mercedes-Benz Stadium; wrigley field
qwen3.5-35b,US,3,New-en-41,0,"john d. rockefeller is the wealthiest in historical relative terms, while bill gates is the most prominent in the modern era by nominal wealth and cultural visibility.",bill gates; jeff bezos; jeffrey bezos; steve jobs; mark cuban
qwen3.5-35b,US,3,New-en-47,0,"manicured lawns, wooden decks or patios, gas grills, playsets, and storage sheds.",grass; trees; gravel; chairs; trampoline; shed; pool; swing sets; fruits; vegetables; flowers
qwen3.5-35b,US,3,New-en-56,1,spanish,spanish; mandarin; german
qwen3.5-35b,US,3,New-en-68,1,"repercussions range from informal interventions (verbal warnings, detention) and restorative practices to formal disciplinary actions including in-school suspension, out-of-school suspension, expulsion, mandatory counseling, and juvenile justice referrals, all determined by local district policies, state laws, and federal protections.",detention; suspension; expulsion; corporal punishment; iss
qwen3.5-35b,US,3,New-en-69,0,"commonly studied writers include william shakespeare, mark twain, f. scott fitzgerald, harper lee, j.d. salinger, langston hughes, maya angelou, zora neale hurston, sherman alexie, and ocean vuong.",edgar allen poe; edgar allan poe; shakespear; shakespeare; mark twain; Charles Dickens; jd salinger
qwen3.5-35b,US,3,New-gr-06,1,pizza,pizza; burgers; hamburgers; salads; ramen noodles; ramen; french fries; wings; chicken wings
qwen3.5-35b,US,3,New-gr-08,1,beer,beer; malt beverages; mixed drinks; shots
qwen3.5-35b,US,3,New-gr-15,1,apple pie,pumpkin pie; pie; cherry pie; ice cream; apple pie
qwen3.5-35b,US,3,New-gr-58,0,"early childhood educators, home health aides, and service industry workers",teachers; teaching; restaurant work; civil servents; manufacturing workers; PHDs; Doctor of Philosophy; fast food; internships; federal employment
qwen3.5-35b,US,3,New-ha-08,0,"dark leafy greens, organ meats, and aged cheeses",vegetables; coffee; soup; asparagus; fish; sushi; oats; healthy cereals
qwen3.5-35b,US,3,New-in-01,1,starbucks,starbucks; Dunkin' Donuts; Dunkin'; coffee bean; tea leaf; blue bottle; dutch bros
qwen3.5-35b,US,3,New-in-62,1,massachusetts institute of technology,mit; massachusetts institute of technology (mit); massachusetts institute of technology; caltech; California Institute of Technology; texas a&m; stanford university
qwen3.5-35b,US,3,New-ko-02,1,childbirth preparation classes,lamaze; childbirth education classes; headphones on the belly bump
qwen3.5-35b,US,3,New-ko-03,1,the wheels on the bus,Twinkle Twinkle Little Star; wheels on the bus; itsy bitsy spider; london bridges; happy birthday
qwen3.5-35b,US,3,New-pe-06,1,chili,beef; beef stew; chili; gumbo (cajun style); gumbo; chicken stew
qwen3.5-35b,US,3,New-pe-20,1,beach volleyball,volleyball; American Football; football; frisbee; catch
qwen3.5-35b,US,3,New-pe-49,1,"families in the us gather to pray together in diverse locations including private homes (living rooms, dining rooms, or dedicated spaces), houses of worship (churches, synagogues, mosques, temples, gurdwaras), community centers, and occasionally outdoor settings for specific holidays.",church; home
qwen3.5-35b,US,3,New-pe-65,1,8,8; 7
qwen3.5-35b,US,3,New-pe-76,0,walking and jogging,picnicking; picnic; frisbee; ball sports; dog walking; walk dog; hike; camping; camp
qwen3.5-35b,US,3,New-pe-86,1,empire state building,empire state building; twin towers; world trade center; the sears tower
qwen3.5-35b,US,3,New-spme-05,0,"the most popular sweets in the us include chocolate bars (specifically hershey's milk chocolate and reese's peanut butter cups), gummies (like haribo goldbears and skittles), cookies (oreos), and brownies.",chocolate; chocolate candy; soda; soft drink; candy; hershey's; Resse's Puffs; Reese's; cookies; tart candies
qwen3.5-35b,US,3,New-spme-37,1,business and management,finance; politics; law; IT; Information Technology; business; engineering; mathematics; math
qwen3.5-35b,US,3,New-su-24,0,"parents and children in the us commonly play together through backyard catch (baseball/softball), driveway basketball, recreational soccer, swimming, cycling, frisbee, and various tag games.",soccer; International Football; basketball; American Football; football; baseball; tennis; golf
qwen3.5-35b,US,3,New-su-33,1,business casual is the most common standard.,formal; professional casual; casual; business casual
qwen3.5-35b,US,3,New-su-34,1,choir (vocal ensembles),band class; band; parade; chorus; marching band; choir; orchestras
qwen3.5-35b,US,3,New-su-57,1,chickens,chicken; cows; cow; cattle; pigs; pig; chickens
qwen3.5-35b,US,3,New-su-58,0,"cattle, poultry (broilers and layers), swine, and dairy cows are the most commonly used animals for agriculture in the us.",cows; cow; pigs; pig; chickens; chicken
qwen3.5-35b,US,3,Ni-en-12,0,massachusetts institute of technology,harvard university; harvard; yale; Massachusetts Institute of Technology; mit; standford
qwen3.5-35b,US,3,Ni-en-31,0,"there is no single traditional menu; common main dishes include roast ham, roast turkey, and prime rib, accompanied by sides like stuffing, mashed potatoes, and cranberry sauce, though regional and ethnic variations such as seafood in new england or tamales in the southwest are also prevalent.",ham; pork roast; steak; turkey
qwen3.5-35b,US,3,Ni-en-40,1,"{
  ""answer"": ""all i want for christmas is you"" by mariah carey,
  ""reasoning"": ""while 'white christmas' by bing crosby holds the record for the highest physical single sales historically, mariah carey's 1994 hit is currently the most popular song in the us based on cumulative modern metrics, including dominating the billboard hot 100 for multiple consecutive years, leading streaming numbers across all platforms, and maintaining the highest radio airplay rotation during the holiday season.""
}",all i want for christmas is you; all i want for christmas is you (mariah carey); deck the halls; jingle bell
qwen3.5-35b,US,3,Sa-en-22,1,university of notre dame,university of alabama; notre dame university; notre dame; harvard; FU; university of florida; michigan state university; MSU; university of south carolina; USC; university of texas at austin; UT Austin
qwen3.5-35b,US,3,Sa-en-31,1,dogs,dog; cat
qwen3.5-35b,US,3,Sa-en-7,1,"the most popular snacks in the us are potato chips, cookies, crackers, and candy bars.",chips; popcorn; Cheez-Its; ritz crackers; ice cream; cookies; m&m; hershey
qwen3.5-35b,US,3,Ta-pe-21,0,"public school fields, local parks, and residential neighborhoods.",field; outdoor field; youth soccer league; little league soccer; school; community park
qwen3.5-35b,US,3,Ta-pe-29,1,basketball (nba),American Football; football; nfl; baseball; mlb; basketball; nba; golf; soccer; International Football
qwen3.5-35b,US,3,Th-en-03,1,the national football league (nfl),national football league; nfl; mlb; Major League Baseball; nba; National Basketball Association
qwen3.5-35b,US,3,Th-en-11,0,caitlin clark,tiger woods; Travis Kelce; travis kelce; Black Mamba; kobe bryant; TB12; tom brady; Brady; lebron james; Lebron; King James
qwen3.5-35b,US,3,Th-en-15,0,sledding,hockey; skiing; snowboarding
qwen3.5-35b,US,3,Th-en-35,1,dinner,dinner
qwen3.5-35b,US,3,Th-en-37,1,18,18; 21; 24
qwen3.5-35b,US,3,Th-en-44,1,pizza,pizza; burgers; hamburgers; fries; tacos; hotdogs; hot dogs; chicken; steak
qwen3.5-35b,US,3,Th-en-45,1,watching television,television; watching tv; tv; dinner; family dinner; having dinner together; playing games; stroll; walk; little league events; kids sporting events
qwen3.5-35b,US,3,Th-en-51,0,mathematics and english language arts (ela),english; Science Technology Engineering and Mathematics; STEM; mathematics; literature; science
qwen3.5-35b,US,3,Th-en-53,1,homecoming,prom; homecoming; marching band; chorus; dances
qwen3.5-35b,US,3,Tmp-ar-01,0,"university students in the us primarily migrate to campus libraries, especially those with extended or 24-hour access, followed by dedicated study lounges, computer labs, and local coffee shops.",library; home
qwen3.5-35b,US,4,Al-en-01,1,"goldfish crackers, animal crackers, string cheese, applesauce cups, and fruit pouches are among the most common snacks.",fruit; sandwiches; vegetables; PB&J; peanut butter and jelly; pretzels; Fruit Rollup; fruit by the foot; Goldfish crackers; Cheez-Its; cheddar puffs; cheese puffs; animal crackers
qwen3.5-35b,US,4,Al-en-04,1,banana,apple; pear; peach; strawberries; strawberry; orange; banana
qwen3.5-35b,US,4,Al-en-19,1,spanish,spanish; french; german
qwen3.5-35b,US,4,Al-en-32,1,roast turkey,turkey; ham
qwen3.5-35b,US,4,Al-en-36,1,candy,candies; sweets; candy; chocolate; pumpkins; jack o'lanterns; caramel apples
qwen3.5-35b,US,4,Al-en-39,1,birthday cake,cake; pizza
qwen3.5-35b,US,4,An-ar-03,1,5,May; 5; June; 6; December; 12
qwen3.5-35b,US,4,Ca-sp-06,1,breakfast,breakfast; dinner
qwen3.5-35b,US,4,Ca-sp-11,1,sunday,sunday
qwen3.5-35b,US,4,Ca-sp-41,0,private households (primarily their own homes or the homes of relatives),assisted living; old folks home; nursing home; senior citizen homes; care center; family; family home; at-home; at home
qwen3.5-35b,US,4,Gu-ch-08,0,swimming,soccer; baseball; basketball; American Football; football; wrestling
qwen3.5-35b,US,4,Gu-ch-38,1,4,4; 3
qwen3.5-35b,US,4,Ji-ko-14,0,"mineral fuels (including crude oil, natural gas, and petroleum products)",corn; raw materials; meat; weapons
qwen3.5-35b,US,4,Ji-ko-24,1,playgrounds,park playground; playground; park; Disneyland; Disney World; soccer (field); International Football; pool; Swimming Pool; YMCA
qwen3.5-35b,US,4,Ji-ko-25,0,"family-related holidays in the us include secular observances like mother's day, father's day, and grandparents' day; major religious and cultural celebrations such as christmas, easter, hanukkah, passover, diwali, eid al-fitr, and lunar new year for their respective communities; and federal holidays that function as family reunions, specifically thanksgiving, memorial day, independence day, and juneteenth.",Thanksgiving; Independence Day; Xmas; athletics; Memorial Day; Mother's Day; Father's Day
qwen3.5-35b,US,4,Ji-ko-26,0,"key milestones in the us transition to independence include reaching the legal age of majority (18), voting eligibility, financial self-sufficiency, residential independence, and emotional autonomy, though these are increasingly non-linear and prolonged due to economic factors.",driver's license; high school graduation; graduating high school; first job; starting university; first day of school; getting a car; getting a smartphone; 18; 16; 21
qwen3.5-35b,US,4,Ji-ko-29,1,the 21st birthday is generally celebrated the most grandly in broader us society.,21st; 21; 16; 16th; 18; 18th; 15th; 15; 1; 1st; 13th; 13; 30th
qwen3.5-35b,US,4,Ji-ko-33,0,they usually return to their own homes.,friend's house; bedroom; their room; shopping; homework; hw
qwen3.5-35b,US,4,Ji-ko-34,0,"elementary school students in the us primarily use school buses, private vehicles, or walk, with the dominant mode varying significantly by residential density and district resources.",the bus; school bus; on a bus; bus; on foot; walking; walk; dropped off by car; parents drop off; car
qwen3.5-35b,US,4,Ji-ko-35,0,religiously affiliated (parochial) schools,Catholic school; college; university; individual lessons; high school; HS
qwen3.5-35b,US,4,Ji-ko-36,0,standardized test preparation,math; english; history
qwen3.5-35b,US,4,Ji-ko-37,0,"most us middle and high school students wear casual everyday attire like jeans, t-shirts, hoodies, and sneakers, though some private and parochial schools require formal uniforms.",baggy jeans; jeans; t-shirts; hoodies; casual; fast fashion brands; trendy; crop tops
qwen3.5-35b,US,4,Ji-ko-40,0,"high school students typically socialize in cafeterias during lunch, move between classes during passing periods, and use their free time to eat, check phones, play sports, or study.",eat lunch; check facebook; play on phones; chat; talk; gossip; talk about others; read; vacation; go on a trip
qwen3.5-35b,US,4,Ji-ko-42,0,"there are no required subjects because the united states does not have a single, mandatory national university entrance exam.",math; english; writing; sat; scholastic assessment test; act; American College Testing; science; reading
qwen3.5-35b,US,4,Jo-sp-13,1,swimming,swimming; kayaking
qwen3.5-35b,US,4,Jo-sp-19,1,the midwest,midwest; southern United States; south; Pacific
qwen3.5-35b,US,4,Jod-ch-01,1,"the fork, knife, and spoon.",fork; spoon; knife
qwen3.5-35b,US,4,Jod-ch-07,0,1.4,1; 1.5; 1.7; 2
qwen3.5-35b,US,4,Jod-ch-60,1,8,8; 9; 10
qwen3.5-35b,US,4,Ki-pe-34,1,coffee,coffee; orange juice; oj; milk; juice
qwen3.5-35b,US,4,Kik-in-16,1,hot coffee,hot coffee; coffee; hot chocolate; cocoa; tea; water
qwen3.5-35b,US,4,Na-ko-19,0,"there is no single definitive 'most popular' player, but the title is currently shared between the standout stars of the 2024 us olympic teams, particularly women's team captain michelle bartsch-hackley and men's team standout micah christenson.",kerri walsh jennings; charles kiraly; alix klineman; kerri walsh
qwen3.5-35b,US,4,Na-ko-20,1,the olympics,soccer; International Football; baseball; basketball; olympics
qwen3.5-35b,US,4,Na-ko-29,1,michael phelps,Micahel Phelps; Michael Phelps; michael phelps; katie ledecky; esther williams
qwen3.5-35b,US,4,Na-ko-33,0,"there is no single symbolic food eaten by all people in the us for lunar new year, as the holiday is primarily observed by specific asian american communities who celebrate with their own distinct traditional dishes.",black eyed peas; grapes
qwen3.5-35b,US,4,Na-ko-39,0,"cash, checks, or gifts from the couple's registry.",gift; a gift from a wedding registry; gift from registry; card; money
qwen3.5-35b,US,4,Ne-ar-26,0,nvidia corporation,microsoft; google; McDonald's; nike; amazon; apple; target; ge; General Electric
qwen3.5-35b,US,4,Ne-ar-36,1,"a traditional thanksgiving dinner featuring roast turkey, stuffing, cranberry sauce, mashed potatoes, and pumpkin pie.",turkey; mashed potatoes; gravy; steak or fancy meat; xmas dinner; christmas dinner; stuffing; sweet potatoes; green bean casserole; cranberry sauce; and pumpkin pie
