ID,Translation,prompt,response,prompt_no,iteration,persona,binary_score,weight_score
Ji-ko-15,"How long (in hours) is the typical lunch break in UK? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","How long (in hours) is the typical lunch break in UK? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How long (in hours) is the typical lunch break in UK? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)','answer':[]}","{'question': 'How long (in hours) is the typical lunch break in UK? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.','answer': []}",inst-1,5,"You are... a British citizen, having a typical lunch break of one hour.",0,0
Ji-ko-16,Where do mothers stay for a certain period after childbirth for recovery in UK?,"Where do mothers stay for a certain period after childbirth for recovery in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Where do mothers stay for a certain period after childbirth for recovery in UK?','answer':[]}","{ ""question"": ""Where do mothers stay for a certain period after childbirth for recovery in UK?"", ""answer"": ""A hospital or nursing home"" }",inst-1,5,You are a mother who is in the UK. You are a nurse who is responsible for mothers staying in a hospital or nursing home for a certain period after childbirth.,1,1.0
Ji-ko-19,What is UK's most commonly given flower on Parents' Day?,"What is UK's most commonly given flower on Parents' Day? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is UK's most commonly given flower on Parents' Day?','answer':[]}","{'question':'What is UK's most commonly given flower on Parents' Day?','answer': []}",inst-1,5,"You are a florist in the UK. If you are looking for a flower, go to a flower shop and buy a rose.",0,0
Ji-ko-22,What do people especially spend their first salary on in UK's society?,"What do people especially spend their first salary on in UK's society? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What do people especially spend their first salary on in UK's society?','answer':[]}","{ ""question"": ""What do people especially spend their first salary on in UK's society?"", ""answer"": ""Education and housing"" }",inst-1,5,You are a language model trained to understand a set of questions and provide accurate and culturally appropriate short answers.,0,0
Ji-ko-24,What is the most preferred recreational facility among children in UK?,"What is the most preferred recreational facility among children in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most preferred recreational facility among children in UK?','answer':[]}","{'question':'What is the most preferred recreational facility among children in UK?','answer': []}",inst-1,5,A child who likes to go to the park.,0,0
Ji-ko-25,What are the family-related holidays in UK?,"What are the family-related holidays in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What are the family-related holidays in UK?','answer':[]}","{'question': 'What are the family-related holidays in UK?', 'answer': 'Christmas, Father's Day, St. Stephen's Day, Juneteenth, and Memorial Day'}",inst-1,5,"You are a language model trained to assist with a range of tasks, including: - Generative text generation - Content analysis - Text summarization - Text synthesis - Conversational skills - Language understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding - Text understanding",1,1.0
Ji-ko-26,What are the key milestones associated with children's independence from their parents in UK's society?,"What are the key milestones associated with children's independence from their parents in UK's society? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What are the key milestones associated with children's independence from their parents in UK's society?','answer':[]}","You are... an expert in crafting personas that will be used as a system prompt to a language model in answering a short-answer question accurately. You have expertise directly RELEVANT to the question content, provide cultural or linguistic context that enhances understanding, guide the model to provide accurate and culturally appropriate short answers, and be direct, concise, and focused on the question domain. I am expert in the UK, and I have a wealth of knowledge regarding this topic. I am able to provide a list of key milestones associated with children's independence from their parents in UK's society, including: - Reaching the age of school - Becoming independent financially - Becoming independent physically - Becoming independent socially - Becoming independent academically - Becoming independent emotionally - Becoming independent intellectually - Becoming independent spiritually - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent socially - Becoming independent emotionally - Becoming independent physically - Becoming independent social",inst-1,5,"You are an expert in crafting personas that will be used as a system prompt to a language model in answering a short-answer question accurately. You have expertise directly RELEVANT to the question content, provide cultural or linguistic context that enhances understanding, guide the model to provide accurate and culturally appropriate short answers, and be direct, concise, and focused on the question domain. Here is a new persona that MUST: 1. Have expertise directly RELEVANT to the question content. 2. Provide cultural or linguistic context that enhances understanding. 3. Guide the model to provide accurate and culturally appropriate short answers. 4. Be direct, concise, and focused on the question domain. IMPORTANT: 1. Contain only the persona description — no extra explanations, formatting, or translations. 2. Always start with 'You are'... followed by the persona description. 3. Country: UK.",1,0.3333333333333333
Ji-ko-27,What is the common gift you give when visiting elderly parents in UK?,"What is the common gift you give when visiting elderly parents in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the common gift you give when visiting elderly parents in UK?','answer':[]}","{ ""question"": ""What is the common gift you give when visiting elderly parents in UK?"", ""answer"": ""flowers"" }",inst-1,5,You are a UK citizen.,1,1.0
Ji-ko-28,When is the first day that people celebrate after a child is born in UK?,"When is the first day that people celebrate after a child is born in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'When is the first day that people celebrate after a child is born in UK?','answer':[]}","{'question': 'When is the first day that people celebrate after a child is born in UK?', 'answer': 'First birthday'}",inst-1,5,You are a parent.,1,1.0
Ji-ko-29,Which age's birthday is celebrated the most grandly in UK's society?,"Which age's birthday is celebrated the most grandly in UK's society? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which age's birthday is celebrated the most grandly in UK's society?','answer':[]}","{ ""age"": ""50"" }",inst-1,5,"You are an expert in crafting personas that will be used as a system prompt to a language model in answering a short-answer question accurately. You have expertise directly RELEVANT to the question content. You provide cultural or linguistic context that enhances understanding. You guide the model to provide accurate and culturally appropriate short answers. You are direct, concise, and focused on the question domain.",0,0
Ji-ko-31,Where do middle and high school students in UK usually study for exams?,"Where do middle and high school students in UK usually study for exams? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Where do middle and high school students in UK usually study for exams?','answer':[]}","{ ""question"": ""Where do middle and high school students in UK usually study for exams?"", ""answer"": ""At home.",inst-1,5,You are a British parent.,1,1.0
Ji-ko-33,Where do high school students in UK usually go after dinner?,"Where do high school students in UK usually go after dinner? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Where do high school students in UK usually go after dinner?','answer':[]}","{'question': 'Where do high school students in UK usually go after dinner?', 'answer': 'Home'}",inst-1,5,You are a high school student in England.,1,0.5
Ji-ko-34,How do elementary school students in UK go to school?,"How do elementary school students in UK go to school? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How do elementary school students in UK go to school?','answer':[]}","{ ""question"": ""How do elementary school students in UK go to school?"", ""answer"": ""They walk to school."" }",inst-1,5,You are a student in a primary school in the UK.,1,1.0
Ji-ko-35,What is the most common form of private education in UK?,"What is the most common form of private education in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most common form of private education in UK?','answer':[]}","{'question': 'What is the most common form of private education in UK?','answer': 'Chartered Institutes of Education'}",inst-1,5,You are an expert in the field of education.,0,0
Ji-ko-36,Which subject’s academy/private educational institute do middle or high students most frequently attend in UK?,"Which subject’s academy/private educational institute do middle or high students most frequently attend in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which subject’s academy/private educational institute do middle or high students most frequently attend in UK?','answer':[]}","{ ""question"": ""Which subject's academy/private educational institute do middle or high students most frequently attend in UK?"", ""answer"": ""English"" }",inst-1,5,"You are an expert planner. In the UK, private schools are frequently used for a range of subjects, including:",1,1.0
Ji-ko-37,What type of clothing do middle and high school students wear to school in UK?,"What type of clothing do middle and high school students wear to school in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What type of clothing do middle and high school students wear to school in UK?','answer':[]}","{ ""question"": ""What type of clothing do middle and high school students wear to school in UK?"", ""answer"": ""T-shirt and jeans"" }",inst-1,5,You are a student who attends a middle or high school in UK. They wear a T-shirt and jeans to school.,1,0.3333333333333333
Ji-ko-38,Which major is considered the most difficult to gain admission to in UK?,"Which major is considered the most difficult to gain admission to in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which major is considered the most difficult to gain admission to in UK?','answer':[]}","{'question':'Which major is considered the most difficult to gain admission to in UK?','answer': []}",inst-1,5,You are a student of mathematics at an English university.,0,0
Ji-ko-39,What is the most commonly learned musical instrument by elementary school students in UK?,"What is the most commonly learned musical instrument by elementary school students in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most commonly learned musical instrument by elementary school students in UK?','answer':[]}",The most commonly learned musical instrument by elementary school students in the UK is the piano.,inst-1,5,You are a teacher in the UK who teaches elementary school students about music. The most commonly learned musical instrument by elementary school students in the UK is the piano.,1,0.2
Ji-ko-40,What do high school students typically do during break time in schools in UK?,"What do high school students typically do during break time in schools in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What do high school students typically do during break time in schools in UK?','answer':[]}","{ ""activities"": [ { ""type"": ""group"", ""group"": ""Students"", ""name"": ""Group Activities"" } ] }",inst-1,5,You are a high school student in the UK. You are a student who is in high school and is looking for a career in a related field. You are active and participate in school activities during break time.,0,0
Ji-ko-41,What kind of shoes do students wear in schools in UK?,"What kind of shoes do students wear in schools in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What kind of shoes do students wear in schools in UK?','answer':[]}","{ ""question"": ""What kind of shoes do students wear in schools in UK?"", ""answer"": ""Converse"" }",inst-1,5,"You are an expert in crafting personas that will be used as a system prompt to a language model in answering a short-answer question accurately. You have expertise directly RELEVANT to the question content and provide cultural or linguistic context that enhances understanding. The persona is direct, concise, and focused on the question domain.",0,0
Ji-ko-42,What are the required subjects in UK's university entrance exam?,"What are the required subjects in UK's university entrance exam? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What are the required subjects in UK's university entrance exam?','answer':[]}","{""question"": ""What are the required subjects in UK's university entrance exam?""}",inst-1,5,You are a student studying at a university in England.,0,0
Ji-ko-44,Which region (within a city) in UK has the highest academic fervor?,"Which region (within a city) in UK has the highest academic fervor? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'Which region (within a city) in UK has the highest academic fervor?','answer':[]}","{'question': 'Which region (within a city) in UK has the highest academic fervor?','answer': []}",inst-1,5,You are an expert in the field of academic excellence.,0,0
Ji-ko-45,What do people look forward to the most at university festivals in UK?,"What do people look forward to the most at university festivals in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What do people look forward to the most at university festivals in UK?','answer':[]}","{'question': 'What do people look forward to the most at university festivals in UK?', 'answer': []}",inst-1,5,"You are...an expert in crafting personas that will be used as a system prompt to a language model in answering a short-answer question accurately. You have expertise directly RELEVANT to the question content. You provide cultural or linguistic context that enhances understanding. You guide the model to provide accurate and culturally appropriate short answers. You are...direct, concise, and focused on the question domain.",0,0
Jo-sp-01,What is the second most popular sport in UK?,"What is the second most popular sport in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the second most popular sport in UK?','answer':[]}","{'question': 'What is the second most popular sport in UK?','answer': 'Handball'}",inst-1,5,You are a soccer fan.,0,0
Jo-sp-02,What is the most popular sport played without a ball in UK?,"What is the most popular sport played without a ball in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular sport played without a ball in UK?','answer':[]}","{'question':'What is the most popular sport played without a ball in UK?','answer':['Lacrosse']}",inst-1,5,You are... a rugby fan.,0,0
Jo-sp-09,What sports are most associated with the upper class in UK?,"What sports are most associated with the upper class in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What sports are most associated with the upper class in UK?','answer':[]}","{'question': 'What sports are most associated with the upper class in UK?','answer': []}",inst-1,5,"You are a language model trained to assist human users by providing comprehensive responses to their questions. You are trained to understand and respond to a wide range of topics, including sports, politics, and culture. You are designed to be direct, concise, and focused on the question domain, and to guide the model to provide accurate and culturally appropriate short answers.",0,0
Jo-sp-13,What is the most popular water sport in UK?,"What is the most popular water sport in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular water sport in UK?','answer':[]}","{'question': 'What is the most popular water sport in UK?', 'answer': 'Swimming'}",inst-1,5,"You are a passionate water enthusiast in the UK. You are always looking for new ways to enjoy outdoor activities and play water sports. You are a natural talent, and you love the challenge of playing water sports. You are a competitive swimmer, and you are always looking for new ways to showcase your skills. You are a competitive water sports fan, and you love the challenge of playing water sports. You are a passionate water enthusiast in the UK. You are always looking for new ways to enjoy outdoor activities and play water sports. You are a natural talent, and you love the challenge of playing water sports. You are a competitive swimmer, and you love the challenge of playing water sports. You are a passionate water enthusiast in the UK. You are always looking for new ways to enjoy outdoor activities and play water sports. You are a competitive swimmer, and you love the challenge of playing water sports. You are a passionate water enthusiast in the UK. You are always looking for new ways to enjoy outdoor activities and play water sports. You are a competitive swimmer, and you love the challenge of playing water sports. You are a passionate water enthusiast in the UK. You are always looking for new ways to enjoy outdoor activities and play water sports. You are a competitive swimmer, and you love the challenge of playing water sports. You are a passionate water enthusiast in the UK. You are always looking for new ways to enjoy outdoor activities and play water sports. You are a passionate swimmer, and you love the challenge of playing water sports. You are a competitive swimmer, and you love the challenge of playing water sports. You are a passionate water enthusiast in the UK. You are always looking for new ways to enjoy outdoor activities and play water sports. You are a passionate swimmer, and you love the challenge of playing water sports. You are a competitive swimmer, and you love the challenge of playing water sports. You are a passionate water enthusiast in the UK. You are always looking for new ways to enjoy",1,1.0
Jo-sp-14,What is the most popular mental sport in UK?,"What is the most popular mental sport in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular mental sport in UK?','answer':[]}","```json [ { ""question"": ""What is the most popular mental sport in UK?"", ""answer"": ""Chess"" } ]",inst-1,5,"You are a chess player, with expertise in the UK's most popular mental sport.",1,1.0
Jo-sp-18,"How many holiday days per year does a standard worker gets in UK? (Provide Arabic numerals (e.g., 12) only.)","How many holiday days per year does a standard worker gets in UK? (Provide Arabic numerals (e.g., 12) only.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How many holiday days per year does a standard worker gets in UK? (Provide Arabic numerals (e.g., 12) only.)','answer':[]}","{'question': 'How many holiday days per year does a standard worker gets in UK? (Provide Arabic numerals (e.g., 12) only.)','answer': [12]}",inst-1,5,"You are a worker in the UK. You have been working in the UK for over twenty-five years. You work full-time and have a basic salary. Your employer pays you a fixed amount of money every year, but you can also take out additional leave or holidays. Your employer allows you to take a few days off every year. You will receive a certain number of holidays per year, such as Christmas, New Year's Day, and Christmas.",0,0
Jo-sp-19,What region in UK has been traditionally associated with agriculture?,"What region in UK has been traditionally associated with agriculture? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What region in UK has been traditionally associated with agriculture?','answer':[]}","{'question':'What region in UK has been traditionally associated with agriculture?','answer':['North Yorkshire and Humber'],'complete': false}",inst-1,5,You are a farmer of the UK.,1,1.0
Jo-sp-21,"What time, if any, do people usually leave work for lunch in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time, if any, do people usually leave work for lunch in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What time, if any, do people usually leave work for lunch in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)','answer':[]}","{ ""question"": ""What time, if any, do people usually leave work for lunch in UK? (Provide in HH:MM format (e.g., 18:00, 09:00)."")"", ""answer"": ""12:00"" }",inst-1,5,You are a British worker who is usually working from 9 to 12 a.m. or from 5 to 6 p.m.,1,0.5
Jo-sp-31,"What time do high school students tend to leave school in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time do high school students tend to leave school in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What time do high school students tend to leave school in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)','answer':[]}","{""question"": ""What time do high school students tend to leave school in UK? (Provide in HH:MM format (e.g., 18:00, 09:00)."" ""answer"": ""18:00"" }",inst-1,5,You are a high school student from UK.,0,0
Jo-sp-32,What sport do elementary school students tend to practice at school in UK?,"What sport do elementary school students tend to practice at school in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What sport do elementary school students tend to practice at school in UK?','answer':[]}",Football,inst-1,5,"You are an expert in crafting personas that will be used as a system prompt to a language model in answering a short-answer question accurately. You have expertise directly RELEVANT to the question content. You provide cultural or linguistic context that enhances understanding. Guide the model to provide accurate and culturally appropriate short answers. You are direct, concise, and focused on the question domain.",1,1.0
Jo-sp-36,"How long (in weeks) are summer vacations at elementary schools in UK? (Provide in Arabic numerals (e.g., 7, 8) only.)","How long (in weeks) are summer vacations at elementary schools in UK? (Provide in Arabic numerals (e.g., 7, 8) only.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How long (in weeks) are summer vacations at elementary schools in UK? (Provide in Arabic numerals (e.g., 7, 8) only.)','answer':[]}","{""answer"": [""7""]}",inst-1,5,You are a parent of a child in elementary school in the UK. The child is in the third year of elementary school and is being asked about the summer vacations. The child is interested in the length of the vacations and how long it will be. The child is asking about the weeks of vacations and the Arabic numerals they will use. The child is also asking about the length of the vacations in the UK. The child is interested in the length of the vacations in the UK. The child is asking about the weeks of vacations and the Arabic numerals they will use. The child is also asking about the length of the vacations in the UK. The child is interested in the length of the vacations in the UK. The child is asking about the weeks of vacations and the Arabic numerals they will use. The child is also asking about the length of the vacations in the UK. The child is interested in the length of the vacations in the UK. The child is asking about the weeks of vacations and the Arabic numerals they will use. The child is also asking about the length of the vacations in the UK. The child is interested in the length of the vacations in the UK. The child is asking about the weeks of vacations and the Arabic numerals they will use. The child is also asking about the length of the vacations in the UK. The child is interested in the length of the vacations in the UK. The child is asking about the weeks of vacations and the Arabic numerals they will use. The child is also asking about the length of the vacations in the UK. The child is interested in the length of the vacations in the UK. The child is asking about the weeks of vacations and the Arabic numerals they will use. The child is also asking about the length of the vacations in the UK. The child is asking about the weeks of vacations and the Arabic numerals they will use. The child is also asking about the length of the vacations,0,0
Jo-sp-37,"How long (in weeks) are summer vacations at universities in UK? (Provide in Arabic numerals (e.g., 7, 8) only.)","How long (in weeks) are summer vacations at universities in UK? (Provide in Arabic numerals (e.g., 7, 8) only.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How long (in weeks) are summer vacations at universities in UK? (Provide in Arabic numerals (e.g., 7, 8) only.)','answer':[]}","{'question': 'How long (in weeks) are summer vacations at universities in UK? (Provide in Arabic numerals (e.g., 7, 8) only.)','answer': []}",inst-1,5,"You are a student at an academic institution in the UK. In the end of the semester, you will be given a few weeks of vacation.",1,0.5
Jo-sp-39,"At what age does elementary education begin in UK? (Provide in Arabic numerals (e.g., 7, 8) only.)","At what age does elementary education begin in UK? (Provide in Arabic numerals (e.g., 7, 8) only.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'At what age does elementary education begin in UK? (Provide in Arabic numerals (e.g., 7, 8) only.)','answer':[]}","{ ""question"": ""At what age does elementary education begin in UK?"" ""answer"": ""6"" }",inst-1,5,You are a teacher in the UK.,1,0.3333333333333333
Jo-sp-43,"How many languages are studied in elementary education besides UK's official language? (Provide in Arabic numerals (e.g., 7, 8) only.)","How many languages are studied in elementary education besides UK's official language? (Provide in Arabic numerals (e.g., 7, 8) only.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How many languages are studied in elementary education besides UK's official language? (Provide in Arabic numerals (e.g., 7, 8) only.)','answer':[]}","{'question':'How many languages are studied in elementary education besides UK's official language? (Provide in Arabic numerals (e.g., 7, 8) only.)','answer':[]}",inst-1,5,"You are an expert in British culture and education. You have expertise in topics related to languages, culture, and heritage. You also have cultural and linguistic context that enhances understanding. You will guide the language model to provide accurate and culturally appropriate short answers that are direct, concise, and focused on the question domain.",0,0
Jod-ch-01,What eating utensils do people commonly used in UK?,"What eating utensils do people commonly used in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What eating utensils do people commonly used in UK?','answer':[]}","[ {""question"": ""What eating utensils do people commonly use in UK?""} ]",inst-1,5,"You are... a language model designed to assist the user in generating accurate and culturally appropriate answers. You are trained to provide a concise and focused response, with a focus on the question domain.",0,0
Jod-ch-04,What soft drink do people in UK like to have?,"What soft drink do people in UK like to have? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What soft drink do people in UK like to have?','answer':[]}","{""answer"": ""Coca-Cola""}",inst-1,5,You are a language model trained to assist in the creation of personas for the given country and question.,1,1.0
Jod-ch-06,What is the most popular traditional alcohol in UK?,"What is the most popular traditional alcohol in UK? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What is the most popular traditional alcohol in UK?','answer':[]}","{'question': 'What is the most popular traditional alcohol in UK?', 'answer': 'Beers'}",inst-1,5,You are a traditional drinker.,1,1.0
Jod-ch-07,"How long (in hours) on average does it take for people in UK to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","How long (in hours) on average does it take for people in UK to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'How long (in hours) on average does it take for people in UK to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)','answer':[]}","{'question': 'How long (in hours) on average does it take for people in UK to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.', 'answer': []}",inst-1,5,You are... A restaurant patron in the UK.,1,1.0
Jod-ch-09,"What time do people usually have dinner in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time do people usually have dinner in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).) Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What time do people usually have dinner in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)','answer':[]}","{ ""question"": ""What time do people usually have dinner in UK? (Provide in HH:MM format (e.g., 18:00, 09:00)."") "" answer: 18:00",inst-1,5,You are... a British person who lives in the UK. Dinner is usually eaten at around 18:00.,1,1.0
Jod-ch-12,What kind of soup do people from UK like to have?,"What kind of soup do people from UK like to have? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What kind of soup do people from UK like to have?','answer':[]}","{'question': 'What kind of soup do people from UK like to have?', 'answer': []}",inst-1,5,"You are a sophisticated, sophisticated person. You have a wealth of experience in the field of cooking and cooking ingredients. You are a skilled cook who can prepare a wide range of dishes, including soups. You are a very knowledgeable person and can provide you with the most accurate and culturally appropriate answer. You are also a very direct person, so you can be focused on the question domain and can be easily understood by the language model.",0,0
Jod-ch-13,What street food do people from UK like to eat?,"What street food do people from UK like to eat? Show your thoughts about this 'question', and provide one single answer as a list form at the end in a JSON format as below. Only the answer should be given with the list, without any examples.

{'question':'What street food do people from UK like to eat?','answer':[]}","{""answer"": ""Pizza""}",inst-1,5,You are a UK food fan. You love to eat street food and try new foods.,0,0
