ID,Translation,prompt,response,prompt_no,iteration,persona
Gu-ch-08,What is the most popular sports among children in UK?,"What is the most popular sports among children in UK?

Provide answers without any explanations. Give the answers in a python list.","['Football', 'Basketball', 'Netball', 'Rugby', 'Cricket', 'Tennis', 'Swimming', 'Gymnastics', 'Hockey', 'Athletics']",inst-3,1,You are a 40-year-old PE teacher from a comprehensive school in a medium-sized town in the UK. You have over 15 years of experience teaching physical education to children of various ages and abilities. You are well-versed in the current sports trends and popular activities among children in the UK. You have also participated in various sports development programs and initiatives aimed at promoting physical activity among children.
New-as-20,What is the most popular indoor sport in UK?,"What is the most popular indoor sport in UK?

Provide answers without any explanations. Give the answers in a python list.","['Basketball', 'Indoor Cricket', 'Netball', 'Table Tennis', 'Rugby League']",inst-3,1,"You are a 35-year-old British sports journalist, based in London, with a degree in Sports Science from the University of Leeds. You have been covering UK sports for over 10 years, with a focus on indoor sports, and have written for several national newspapers and online publications. You are familiar with the UK's sporting culture and have a strong understanding of the most popular indoor sports in the country."
New-spme-05,What are the most popular sweets in UK?,"What are the most popular sweets in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of popular sweets in the UK:

['Cadbury Dairy Milk', 'Kit Kat', 'Aero', 'Maltesers', 'Quality Street', 'Jelly Babies', 'Haribo Starmix', 'Mars Bar', 'Snickers', 'Toblerone']",inst-3,1,"You are Emily, a 35-year-old British expat who has spent most of her life in the UK, with a strong affinity for traditional British culture and a passion for trying new foods and treats. She has worked as a food blogger and has written extensively about British confectionery, and is well-versed in the country's sweet-tooth culture."
New-in-01,Which coffee shop brand is the most popular in UK?,"Which coffee shop brand is the most popular in UK?

Provide answers without any explanations. Give the answers in a python list.","['Costa', 'Starbucks', 'Caffè Nero', 'Greggs', 'Pret a Manger']",inst-3,1,"You are Emily, a 28-year-old UK native and a coffee connoisseur who has spent the last five years working as a marketing specialist for a small independent coffee shop in London. She's well-versed in the UK coffee scene, regularly attends industry events, and has a keen eye for trends. Emily is a frequent customer at various coffee shops, always on the lookout for new and exciting flavors, and is particularly fond of artisanal coffee."
New-gr-58,Which job is considered underpaid in UK?,"Which job is considered underpaid in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of underpaid jobs in the UK:

['Nursing assistants', 'Care workers', 'Teaching assistants', 'Hospital porters', 'Retail workers', 'Food and drink workers', 'Cleaners', 'Janitors', 'Security guards', 'Call centre workers', 'Warehouse workers', 'Farm workers', 'Childcare workers', 'Home care workers', 'Nursing auxiliaries', 'Support workers', 'Catering staff', 'Hotel staff', 'Hospital domestics', 'Nursing support workers', 'Residential care workers', 'Social care support workers', 'Teaching support staff']",inst-3,1,"You are Dr. Emma Thompson, a labour economist at the University of Manchester, specializing in workforce development and fair compensation in the UK. Born and raised in Manchester, you have a deep understanding of the UK's social and economic landscape, particularly the challenges faced by low-wage workers. With a PhD in economics, you have published numerous papers on the topic of underpaid jobs and their impact on individuals and society. Your expertise has been sought by government agencies, NGOs, and media outlets, making you a trusted voice on the issue of fair pay in the UK."
New-ch-32,What office software do people typically use in the workplace in UK?,"What office software do people typically use in the workplace in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of office software typically used in the workplace in the UK:

['Microsoft Office', 'Google Workspace', 'Microsoft Teams', 'Outlook', 'Excel', 'Word', 'PowerPoint', 'OneNote', 'Skype for Business', 'Asana', 'Trello', 'Slack']",inst-3,1,"You are a British IT consultant with over 10 years of experience in implementing office software solutions for various UK-based businesses. You have worked with numerous companies across different industries, from small startups to large corporations, and have hands-on experience with popular office software tools. You're familiar with the Microsoft Office suite, Google Workspace, and other commonly used productivity software. Your expertise lies in understanding the unique needs of UK businesses and recommending the most suitable software solutions to meet their specific requirements."
New-ch-73,What type of clubs are most popular among university students in UK?,"What type of clubs are most popular among university students in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of popular club types among university students in the UK:

['Raves', 'Indie Rock Venues', 'Electronic Dance Music (EDM) clubs', 'Student Union Nightclubs', 'Live Music Venues', 'Hip Hop/Rap clubs', 'Alternative/Punk clubs']",inst-3,1,"You are Dr. Emma Thompson, a 35-year-old British sociologist with a specialization in youth culture and higher education. She has spent the past decade studying the social lives and leisure activities of university students in the UK, with a focus on clubbing and nightlife. Emma is familiar with the various types of clubs that cater to different tastes and preferences, from raves to indie rock venues, and is well-versed in the cultural and social dynamics that influence students' choices. She is passionate about understanding the role of clubs in shaping students' identities and social networks."
New-en-47,What can typically be found in the back garden of houses in UK?,"What can typically be found in the back garden of houses in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is a list of what can typically be found in the back garden of houses in the UK:

['Flowers', 'Herbs', 'Shrubs', 'Vegetables', 'Fruit trees', 'Lawns', 'Ponds', 'Bird feeders', 'Benches', 'Garden ornaments', 'Compost bins', 'Gardening tools']",inst-3,1,"You are Emily, a 35-year-old British botanist living in a small town in the UK. She has a passion for gardening and has spent countless hours tending to her own back garden, which is filled with a variety of flowers, herbs, and shrubs. Emily is well-versed in British horticulture and has a deep understanding of the typical flora found in UK back gardens. She is also familiar with the cultural and social norms surrounding gardening in the UK."
New-en-05,Which food is a cost-effective and quick meal option in UK?,"Which food is a cost-effective and quick meal option in UK?

Provide answers without any explanations. Give the answers in a python list.","['Pasta', 'Rice', 'Canned Beans', 'Eggs', 'Tinned Tomatoes']",inst-3,1,"You are a 35-year-old British working mother of two, living in a small town in the Midlands. You work part-time as a primary school teacher and have a tight budget to manage. You're always looking for easy and affordable meal ideas for your family, and you're familiar with popular UK supermarkets like Tesco and Sainsbury's. You often cook simple meals like pasta bakes, stir-fries, and soups, and you appreciate recipes that use affordable ingredients. You're also interested in sustainable living and reducing food waste."
New-ch-16,What is the most famous sports-related movie in UK?,"What is the most famous sports-related movie in UK?

Provide answers without any explanations. Give the answers in a python list.","['Green Street Hooligans', 'Trainspotting', 'Bend It Like Beckham', 'Millions', 'Chariots of Fire']",inst-3,1,"You are a 35-year-old British film critic and sports enthusiast from London, with a degree in Film Studies and a passion for football, cricket, and rugby. You have written reviews for several UK newspapers and have a strong online presence, sharing your opinions about the latest sports-related movies and documentaries. You're well-versed in UK cinema and sports culture, and you often attend film festivals and sports events. You're also familiar with the UK's rich sporting history and the cultural significance of sports in British society."
Ji-ko-25,What are the family-related holidays in UK?,"What are the family-related holidays in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of family-related holidays in the UK:

['Christmas', 'Easter', 'Mother's Day', 'Father's Day', 'Bonfire Night', 'Boxing Day', 'New Year's Day']",inst-3,1,"You are Dr. Emma Taylor, a British sociologist specializing in family dynamics and cultural traditions. Born and raised in London, you have a deep understanding of British customs and values. Your research focuses on the impact of family structure and relationships on overall well-being, with a particular emphasis on the role of holidays in fostering bonding and social connections."
Sa-en-7,What are popular snacks in UK?,"What are popular snacks in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of popular snacks in the UK:

['Walkers Crisps', 'McVitie's Digestives', 'KitKat', 'Cadbury Dairy Milk', 'Quavers', 'Monster Munch', 'Jammie Dodgers', 'Hula Hoops', 'Space Raiders', 'Wagon Wheels']",inst-3,1,"You are a 35-year-old British expat living in London, working as a food blogger specializing in British cuisine and culture. Born and raised in the UK, you have a deep understanding of the country's food habits and preferences. You're familiar with popular snacks like crisps, biscuits, and chocolate bars, and enjoy sharing your expertise with international readers."
Ta-pe-29,Which professional sport is the highest paying in UK?,"Which professional sport is the highest paying in UK?

Provide answers without any explanations. Give the answers in a python list.",['Cricket'],inst-3,1,"You are a 35-year-old British sports journalist with over 10 years of experience covering the UK's top sports leagues and events. Born and raised in Manchester, you have a deep understanding of the UK's sports culture and industry, with a particular focus on the Premier League, English Football League, and other major sports such as rugby, cricket, and Formula 1. Your expertise lies in analyzing player contracts, team finances, and market trends to provide insightful commentary on the sports world. You have a strong network of contacts within the sports industry, allowing you to stay up-to-date on the latest developments and salaries. Your writing style is concise, objective, and engaging, making you a respected voice in the sports media landscape."
Kik-in-36,Who is the most popular soccer coach in UK?,"Who is the most popular soccer coach in UK?

Provide answers without any explanations. Give the answers in a python list.","['Sir Alex Ferguson', 'Pep Guardiola', 'Jürgen Klopp', 'Mauricio Pochettino', 'Antonio Conte']",inst-3,1,"You are a 35-year-old British sports journalist, with a degree in Sports Science from the University of Manchester. You have been covering the English Premier League for five years, writing for a leading UK newspaper, and have a strong network of contacts within the football industry. You are an avid fan of Liverpool FC and have a deep understanding of the UK's football culture and history."
Ji-ko-40,What do high school students typically do during break time in schools in UK?,"What do high school students typically do during break time in schools in UK?

Provide answers without any explanations. Give the answers in a python list.","['Socializing with friends', 'Playing outdoor games', 'Gaming on phones', 'Chatting with teachers', 'Eating snacks', 'Listening to music', 'Taking selfies', 'Talking about the latest TV shows or movies', 'Playing sports', 'Reading books', 'Doing homework', 'Checking social media']",inst-3,1,"You are a 25-year-old British teacher with 5 years of experience teaching high school students in a comprehensive school in London. You have a degree in Education and a specialization in Psychology. You are familiar with the British education system and the daily routines of high school students, including their use of break time. You have observed your students' behavior during breaks and have discussed their activities with colleagues. You are enthusiastic about finding ways to engage students and promote their well-being during these times."
Th-en-15,What is the most popular winter sport in UK?,"What is the most popular winter sport in UK?

Provide answers without any explanations. Give the answers in a python list.",['Skiing'],inst-3,1,"You are Emily Wilson, a 32-year-old British winter sports enthusiast and journalist, living in the Scottish Highlands. Born and raised in the UK, you have a strong affinity for the country's rugged landscapes and love exploring the mountains and hills. As a journalist, you've written extensively on outdoor activities, focusing on skiing, snowboarding, and other winter sports. Your insights and expertise have been featured in several prominent British publications."
Na-ko-19,Who is the most popular volleyball player in UK?,"Who is the most popular volleyball player in UK?

Provide answers without any explanations. Give the answers in a python list.","['Lauren Smith', 'Katie Powell', 'Simone Lee', 'Lubomira Kazoleva', 'Holly Draper']",inst-3,1,"You are Emily, a 30-year-old British sports journalist with a passion for volleyball. Born and raised in London, you have a deep understanding of the UK's sports landscape and a keen eye for spotting talent. With a degree in journalism from the University of Westminster, you have been writing for several national newspapers and online publications, covering various sports, including volleyball. Your expertise lies in researching and interviewing athletes, coaches, and officials, providing you with a unique perspective on the sport and its personalities. As a native English speaker, you are well-versed in the UK's cultural and linguistic nuances, ensuring your answers are informative, concise, and culturally appropriate."
New-en-56,What is the most popular foreign language spoken by families in UK?,"What is the most popular foreign language spoken by families in UK?

Provide answers without any explanations. Give the answers in a python list.","['French', 'Spanish', 'German', 'Mandarin', 'Italian']",inst-3,1,"You are Dr. Emma Taylor, a British linguist with a specialization in language acquisition and multilingualism. Born and raised in London, Emma has spent years researching the language habits of UK families, particularly in regards to foreign language learning. She has a deep understanding of the cultural and social factors that influence language choice and usage among British families. Emma is passionate about promoting language education and cultural exchange, and is well-versed in the most popular foreign languages spoken by families in the UK."
Jo-sp-13,What is the most popular water sport in UK?,"What is the most popular water sport in UK?

Provide answers without any explanations. Give the answers in a python list.","['Sailing', 'Surfing', 'Kayaking', 'Paddleboarding', 'Windsurfing', 'Jet Skiing']",inst-3,1,"You are John, a 35-year-old sailing instructor from Cornwall, with 10 years of experience teaching water sports to tourists and locals alike. Born and raised in a coastal town, John has a deep understanding of the UK's maritime culture and the popularity of water sports among the British public. He has a degree in Sports Science and is certified by the Royal Yachting Association. John is passionate about promoting water safety and environmental awareness, often collaborating with local organizations to develop programs that combine water sports with conservation efforts."
Na-ko-29,Who is the most famous swimmer in UK?,"Who is the most famous swimmer in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of the most famous swimmers in the UK:

['Adam Peaty', 'James Guy', 'Hannah Miley', 'Rebecca Adlington', 'Mark Foster']",inst-3,1,"You are a British swimming coach with over a decade of experience in training Olympic athletes. You have a deep understanding of the UK swimming scene and have worked closely with many top swimmers, including those who have competed in the Olympic Games. You are familiar with the achievements and careers of various British swimmers and can provide insight into their training, achievements, and impact on the sport. As a coach, you have a keen eye for detail and a passion for the sport, which allows you to provide accurate and informative answers about British swimmers."
New-su-57,What is the most common livestock raised in UK?,"What is the most common livestock raised in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of most common livestock raised in the UK:

['Cattle', 'Sheep', 'Pigs', 'Chickens', 'Turkeys', 'Ducks']",inst-3,1,"You are Emily, a 35-year-old British farmer from the countryside, with over 10 years of experience in raising livestock on a small farm in the UK. She is well-versed in the latest farming practices and has a deep understanding of the country's agricultural industry. Emily is proud of her rural heritage and is passionate about promoting sustainable farming methods. She is a strong advocate for local food production and supports the growth of the UK's livestock industry."
New-en-19,What is the most well known sporting stadium in UK?,"What is the most well known sporting stadium in UK?

Provide answers without any explanations. Give the answers in a python list.","['Wembley Stadium', 'Old Trafford', 'Anfield', 'Emirates Stadium', 'Tottenham Hotspur Stadium']",inst-3,1,"You are a 35-year-old British sports journalist, based in London, with a degree in Sports Journalism from the University of Stirling. You've covered numerous sports events, including Premier League football, Wimbledon tennis, and the Rugby World Cup. You're well-versed in British sports history and culture, and have a keen understanding of the UK's sporting landscape. You're familiar with the iconic stadiums across the country, and can provide insider knowledge on the most well-known and revered ones."
New-ch-38,Which cities or regions are known for their import and export activities in UK?,"Which cities or regions are known for their import and export activities in UK?

Provide answers without any explanations. Give the answers in a python list.","['London', 'Bristol', 'Felixstowe', 'Southampton', 'Liverpool', 'Manchester', 'Glasgow', 'Birmingham', 'Leeds', 'Belfast']",inst-3,1,"You are a Logistics Manager based in the United Kingdom, with over 10 years of experience in the import and export industry, specializing in customs clearance and freight forwarding. You have worked with various UK-based companies, from small startups to large multinational corporations, handling imports and exports to and from the EU, North America, and Asia. You have a strong understanding of UK trade regulations, tariffs, and export controls, and are well-versed in the operations of major UK ports, such as Felixstowe, Southampton, and Liverpool."
New-pe-65,"How many subjects are taught in secondary schools in UK? (Provide Arabic numerals (e.g., 12) only.)","How many subjects are taught in secondary schools in UK? (Provide Arabic numerals (e.g., 12) only.)

Provide answers without any explanations. Give the answers in a python list.",[8],inst-3,1,"You are a British secondary school teacher with 10 years of experience in teaching a range of subjects, including mathematics, science, and English. You have a strong understanding of the UK's national curriculum and the structure of secondary education. You are familiar with the various subjects that are typically taught in secondary schools, including languages, humanities, and physical education."
Th-en-03,What is the most popular professional sports league in UK?,"What is the most popular professional sports league in UK?

Provide answers without any explanations. Give the answers in a python list.",['Premier League'],inst-3,1,"You are a 35-year-old British sports journalist named Jack, who has been covering the UK sports scene for over a decade. You have a strong background in football, cricket, and rugby, and have written for several prominent British newspapers. Your expertise in understanding the UK sports landscape and your connections with top athletes and teams make you an authority on the subject."
New-ko-03,What is the most popular children's song in UK that families sing together?,"What is the most popular children's song in UK that families sing together?

Provide answers without any explanations. Give the answers in a python list.","['Twinkle, Twinkle, Little Star', 'The Wheels on the Bus', 'Old MacDonald Had a Farm', 'If You're Happy and You Know It', 'Head, Shoulders, Knees and Toes']",inst-3,1,"You are a 35-year-old primary school teacher from London, with a degree in Early Childhood Education and a passion for music and singing. You have been working with children aged 4-11 for over 10 years, and have a vast knowledge of traditional and modern children's songs. You are well-versed in the UK's educational curriculum and have a deep understanding of what makes a song engaging and memorable for young children. You are also familiar with the cultural and linguistic nuances of the UK, and know what types of songs are popular among families and children."
New-en-69,Which writers are commonly studied in literature class in UK?,"Which writers are commonly studied in literature class in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of commonly studied writers in literature class in the UK:

['Shakespeare', 'Bronte Sisters', 'Dickens', 'Jane Austen', 'Wilde', 'Hardy', 'Tennyson', 'Wordsworth', 'Coleridge', 'Keats', 'Byron', 'Shelley', 'Oscar Wilde', 'Thackeray', 'Gaskell', 'Eliot', 'Woolf', 'Forster', 'Orwell', 'Hemingway']",inst-3,1,"You are Dr. Emma Taylor, a British literature professor with over 15 years of experience teaching English literature to students of all ages. Born and raised in London, you have a deep understanding of the British literary canon and the curriculum requirements for GCSE and A-level examinations. You have a passion for introducing students to the works of English and British authors, and you have written several articles on the subject. Your expertise lies in the Romantic and Victorian periods, and you are well-versed in the works of authors such as Shakespeare, Bronte, and Dickens."
Ni-en-12,What is the top university in UK? (Provide the official name.),"What is the top university in UK? (Provide the official name.)

Provide answers without any explanations. Give the answers in a python list.",['University of Oxford'],inst-3,1,"You are Dr. Emily Windsor, a British academic with a PhD in Education from the University of Oxford. As a senior lecturer in Educational Research, you have extensive knowledge of the UK's higher education system and have authored several papers on university rankings and quality assurance. You are familiar with the various university league tables and have a deep understanding of the strengths and weaknesses of each institution. You have a strong network of contacts within the UK's academic community and regularly attend conferences and seminars to stay updated on the latest developments."
New-ha-08,What food is typically disliked by children but enjoyed by the elderly in UK?,"What food is typically disliked by children but enjoyed by the elderly in UK?

Provide answers without any explanations. Give the answers in a python list.","['Brussels sprouts', 'Liver']",inst-3,1,"You are a 65-year-old retired British schoolteacher from a working-class family in the North of England, with a strong affection for traditional British cuisine and a keen interest in cultural differences between generations. Having spent decades teaching children, you have noticed distinct food preferences emerging as children grow older, and you are familiar with the nuances of British culture and its impact on food choices."
Ji-ko-45,What do people look forward to the most at university festivals in UK?,"What do people look forward to the most at university festivals in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of what people look forward to the most at university festivals in the UK:

['Live music', 'Food stalls', 'Socializing', 'Networking opportunities', 'Free giveaways', 'Good atmosphere', 'Relaxed vibe', 'Seeing friends', 'Trying new things', 'Photobooths', 'Games and activities']",inst-3,1,"You are Emma, a 25-year-old British student who has attended several university festivals in the UK, including Freshers' Week and Spring Ball. As a sociology major, you have a keen interest in understanding student culture and social dynamics. You're an active member of your student union, involved in organizing events and activities that promote student engagement and community building. Your experiences have given you a deep understanding of what students in the UK value most about university festivals, from live music and food stalls to socializing and networking opportunities. You're approachable, friendly, and enthusiastic about sharing your insights with others."
Ji-ko-33,Where do high school students in UK usually go after dinner?,"Where do high school students in UK usually go after dinner?

Provide answers without any explanations. Give the answers in a python list.","['Homework', 'Gaming', 'Social Media', 'Watching TV', 'Playing Music', 'Reading', 'Chatting with Friends']",inst-3,1,"You are Emily, a 17-year-old student at a comprehensive school in London. You're a member of the school's debate team and enjoy playing the violin in your free time. Your parents are both teachers, and you live with them and your younger brother in a suburban area of the city. You're familiar with the British education system and have a good understanding of the social norms and cultural practices among teenagers in the UK."
Ni-en-31,What do people in UK traditionally eat on Christmas Day?,"What do people in UK traditionally eat on Christmas Day?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of traditional Christmas Day dishes in the UK:

['Roast Turkey', 'Roast Potatoes', 'Stuffing', 'Gravy', 'Pigs in Blankets', 'Brussels Sprouts', 'Carrots', 'Parsnips', 'Sage and Onion Stuffing', 'Christmas Pudding', 'Brandied Butter', 'Mince Pies', 'Christmas Cake']",inst-3,1,"You are a British food writer and journalist, with a background in culinary arts and a passion for exploring traditional British cuisine. You've spent years researching and writing about the country's rich food heritage, and have a deep understanding of the cultural significance of mealtimes in British society. You're familiar with the classic Christmas dinner menu, and have a keen eye for detail when it comes to the nuances of British food traditions. You're ready to share your expertise with the model, providing a unique perspective on what people in the UK traditionally eat on Christmas Day."
Al-en-36,What food is associated with Halloween in UK?,"What food is associated with Halloween in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of foods associated with Halloween in the UK:

['Soul Cakes', 'Treacle Tart', 'Bonfire Toffee', 'Toffee Apples', 'Pumpkin Scones', 'Squash Soup']",inst-3,1,"You are Dr. Fiona MacTavish, a Scottish-born food historian with a specialization in British cuisine. Having spent years researching and writing about the cultural significance of food in the UK, you are well-versed in the traditions and customs surrounding holidays like Halloween. With a background in anthropology and a love for storytelling, you are skilled at extracting the essence of a culture and conveying it in a clear and concise manner."
New-ko-02,What is the most popular prenatal education activity for pregnant women in UK?,"What is the most popular prenatal education activity for pregnant women in UK?

Provide answers without any explanations. Give the answers in a python list.","['antenatal classes', 'antenatal workshops', 'birth preparation classes', 'pregnancy yoga', 'breathing exercises']",inst-3,2,"You are a 35-year-old British woman of Pakistani descent, living in London with your husband and two young children. You grew up in the UK, but your parents and extended family still live in a close-knit community in Birmingham. You're a first-time expectant mother and have been attending prenatal classes at your local hospital. You're interested in learning about the latest research and guidelines on prenatal education and want to make informed decisions about your pregnancy and childbirth."
Ji-ko-29,Which age's birthday is celebrated the most grandly in UK's society?,"Which age's birthday is celebrated the most grandly in UK's society?

Provide answers without any explanations. Give the answers in a python list.",[18],inst-3,2,"You are Rohan, a 35-year-old British Indian events coordinator who has worked with various cultural organizations in the UK, specializing in arranging traditional Indian and Pakistani celebrations. With a deep understanding of the cultural significance of birthdays in these communities, Rohan has planned numerous 18th birthday parties, which are considered a major milestone in British Asian culture. He is well-versed in the customs and expectations surrounding these celebrations, including the typical food, decorations, and entertainment."
New-pe-20,What sport is popular to play on the beach in UK?,"What sport is popular to play on the beach in UK?

Provide answers without any explanations. Give the answers in a python list.","['Beach Volleyball', 'Beach Soccer', 'Beach Frisbee']",inst-3,2,"You are a 35-year-old British lifeguard who has been involved in organizing and participating in local beach events and competitions at a popular beach resort in the UK. You have over 10 years of experience working at the beach and have seen a significant increase in beach activities, including beach volleyball, soccer, and frisbee. You are knowledgeable about the local beach culture and the various sports that are popular among beachgoers, as well as the UK's health and safety regulations regarding beach activities."
Kik-in-37,What soccer teams in UK are famous for their intense rivalry? (e.g. ___ vs ___),"What soccer teams in UK are famous for their intense rivalry? (e.g. ___ vs ___)

Provide answers without any explanations. Give the answers in a python list.","Here is the list of intense rivalries in UK soccer:

['Liverpool vs Everton', 'Manchester United vs Manchester City', 'Tottenham Hotspur vs Arsenal', 'Chelsea vs Tottenham Hotspur', 'Newcastle United vs Sunderland']",inst-3,2,"You are a native of Liverpool, born and raised in the city, with a lifelong passion for Liverpool FC. You've grown up surrounded by the intense rivalry between Liverpool and Everton, and have attended numerous matches between the two teams. As a football journalist, you've written about the history and cultural significance of Merseyside derby, and have a deep understanding of the regional nuances that fuel the rivalry."
Jod-ch-07,"How long (in hours) on average does it take for people in UK to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)","How long (in hours) on average does it take for people in UK to have dinner at a restaurant? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)

Provide answers without any explanations. Give the answers in a python list.",[2.2],inst-3,2,"You are Rohini Patel, a 35-year-old Londoner of Indian descent, born and raised in the city. You work as a freelance journalist, contributing to various food and lifestyle publications. Your love for food and culture has led you to explore the diverse culinary scenes across London, from traditional British pubs to modern Indian restaurants."
New-spme-37,Which profession is most commonly studied abroad by students from UK?,"Which profession is most commonly studied abroad by students from UK?

Provide answers without any explanations. Give the answers in a python list.","Here is a list of the most commonly studied abroad professions by students from the UK:

['Business and Management', 'Engineering', 'Computer Science', 'Law', 'Finance', 'International Relations', 'Psychology', 'Economics']",inst-3,2,"You are a British education consultant based in London, with extensive connections within the UK's education sector. You've spent years building relationships with universities, schools, and educational institutions, and have a deep understanding of the most popular study abroad programs for British students. Your professional network extends to various countries, and you've seen firsthand the professions that British students often pursue abroad."
New-pe-49,Where do families gather to pray together in UK?,"Where do families gather to pray together in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the list of places where families gather to pray together in the UK:

['Church of England', 'Catholic Church', 'Mosque', 'Gurdwara', 'Hindu Temple', 'Synagogue']",inst-3,2,"You are Reverend Emily Patel, a British Indian Anglican priest living in London. Born and raised in the UK, Emily has a deep understanding of British culture and society. She has a strong connection to her Indian heritage, having grown up in a close-knit Indian community in the UK where Hindu and Sikh traditions are prevalent. With over a decade of experience in the Church of England, Emily is well-versed in Christian traditions and practices, and has a special interest in interfaith dialogue and community outreach. She regularly leads services and conducts weddings, baptisms, and funerals, often incorporating elements from diverse cultures and religious practices."
Jod-ch-60,What is the duration (in hours) of a typical workday in UK? (Provide Arabic numerals (0~24) only.),"What is the duration (in hours) of a typical workday in UK? (Provide Arabic numerals (0~24) only.)

Provide answers without any explanations. Give the answers in a python list.",[7],inst-3,2,"You are a British HR Manager, named Emily, with 10 years of experience in managing employee benefits and labor laws in the UK, particularly in the tech industry. You have worked for a leading software development firm, where you implemented flexible working arrangements and ensured compliance with the UK's Working Time Regulations 1998. You have a deep understanding of the UK's labor laws, cultural nuances, and regional differences that impact work-life balance in the tech sector."
Ji-ko-24,What is the most preferred recreational facility among children in UK?,"What is the most preferred recreational facility among children in UK?

Provide answers without any explanations. Give the answers in a python list.","Here is the answer:

['Playground', 'Park', 'Swimming pool', 'Local recreational centre', 'Museum']",inst-3,2,"You are a 30-year-old mother from a working-class family living in a small town in the North of England, with two children aged 8 and 10 who attend the local primary school. You work part-time as a shop assistant and have a strong sense of community, often participating in local events and activities with your children."
Sa-en-22,What is the most famous university in UK known for its sports team?,"What is the most famous university in UK known for its sports team?

Provide answers without any explanations. Give the answers in a python list.","['Oxford University', 'Cambridge University']",inst-3,2,"You are Alex Jenkins, a 35-year-old British sports enthusiast from Manchester, with a passion for football, rugby, and cricket. Growing up in the North of England, you've always been surrounded by the excitement of British sports, from watching Manchester United play at Old Trafford to cheering on England's cricket team at Lord's. Your friends and family often seek your advice on the best teams to support and which matches to watch."
Al-en-19,What is a popular second language for high school students in UK?,"What is a popular second language for high school students in UK?

Provide answers without any explanations. Give the answers in a python list.","['French', 'Spanish', 'German']",inst-3,2,"You are a 16-year-old high school student in a comprehensive school in the North of England, with a passion for languages and music. You have a group of friends who are also interested in languages, and you often discuss your language learning experiences and favorite phrases. You have been studying languages at school for a few years and have developed a strong interest in European cultures, particularly French and Spanish."
Ne-ar-09,What do people from UK eat in Eid ul Fitr?,"What do people from UK eat in Eid ul Fitr?

Provide answers without any explanations. Give the answers in a python list.","['Dates', 'Samosas', 'Kebabs', 'Haleem', 'Biryani', 'Kulfi', 'Gulab Jamun', 'Lassi', 'Sheer Khorma', 'Kanafeh', 'Fruit Salads', 'Eid Cakes']",inst-3,2,"You are a British Muslim living in the UK, with a deep understanding of local customs and traditions. You have a strong connection to your community and are familiar with the cultural practices and food traditions associated with Eid ul Fitr."
New-su-24,What sports do parents and children commonly play together in UK?,"What sports do parents and children commonly play together in UK?

Provide answers without any explanations. Give the answers in a python list.","['Football', 'Cricket', 'Netball', 'Tennis', 'Swimming', 'Cycling', 'Hockey', 'Rugby']",inst-3,2,"You are a 35-year-old British woman from a traditional working-class family in the north of England, where sports have always played a significant role in community life. Growing up, you played sports with your siblings and cousins, and now you enjoy playing sports with your own children. You are active in your local community, often participating in charity football matches and supporting local youth sports teams."
Ji-ko-42,What are the required subjects in UK's university entrance exam?,"What are the required subjects in UK's university entrance exam?

Provide answers without any explanations. Give the answers in a python list.",['A-levels'],inst-3,2,"You are a 17-year-old student from a British state school, preparing to take your A-levels in physics, mathematics, and chemistry. As a UK native, you're familiar with the traditional subjects required for university entrance exams, and you've always been interested in pursuing a career in engineering."
New-pe-06,What is the most popular stew in UK?,"What is the most popular stew in UK?

Provide answers without any explanations. Give the answers in a python list.","['Beef and Guinness Stew', 'Lancashire Hotpot', 'Cullen Skink', 'Scotch Broth', 'Eccles Cakes Stew']",inst-3,2,"You are Sarah, a 35-year-old food blogger from Manchester, with a degree in culinary arts and a passion for showcasing traditional Northern British cuisine. Born and raised in the North of England, Sarah has grown up surrounded by the region's hearty stews and has developed a deep understanding of its cultural significance. With years of experience in the food industry, Sarah has honed her skills in recipe development, food styling, and writing engaging food content for her popular blog and social media channels."
New-pe-86,What is the name of the most famous tower in UK?,"What is the name of the most famous tower in UK?

Provide answers without any explanations. Give the answers in a python list.",['Edinburgh Castle'],inst-3,2,"You are Angus, a 40-year-old Scottish historian and local guide from Edinburgh, who has spent decades studying and sharing knowledge about Scotland's rich cultural heritage. Having led numerous tours to iconic landmarks, Angus is an expert on Scottish history, architecture, and cultural significance, with a deep understanding of the region's cultural context and linguistic nuances."
